"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"26805",2,45,"spillover2","tt",80,"spillover2 tt",6,0,512,512,"Unambiguous","Consistent",512
"26807",2,41,"spillover2","tt",80,"spillover2 tt",6,0,835,835,"Unambiguous","Consistent",835
"26809",2,35,"spillover2","tt",80,"spillover2 tt",8,0,398,398,"Unambiguous","Inconsistent",398
"26811",2,44,"spillover2","tt",80,"spillover2 tt",5,0,473,473,"Ambiguous","Consistent",473
"26813",2,46,"spillover2","tt",80,"spillover2 tt",7,1,0,NA,"Ambiguous","Inconsistent",NA
"26815",2,26,"spillover2","tt",80,"spillover2 tt",7,1,0,NA,"Ambiguous","Inconsistent",NA
"26817",2,25,"spillover2","tt",80,"spillover2 tt",6,0,182,182,"Unambiguous","Consistent",182
"26819",2,47,"spillover2","tt",80,"spillover2 tt",8,0,290,290,"Unambiguous","Inconsistent",290
"26821",2,34,"spillover2","tt",80,"spillover2 tt",7,0,802,802,"Ambiguous","Inconsistent",802
"26823",2,43,"spillover2","tt",80,"spillover2 tt",8,0,1092,1092,"Unambiguous","Inconsistent",1092
"26825",2,33,"spillover2","tt",80,"spillover2 tt",6,0,851,851,"Unambiguous","Consistent",851
"26827",2,39,"spillover2","tt",80,"spillover2 tt",8,0,721,721,"Unambiguous","Inconsistent",721
"26829",2,30,"spillover2","tt",80,"spillover2 tt",7,0,955,955,"Ambiguous","Inconsistent",955
"26831",2,31,"spillover2","tt",80,"spillover2 tt",8,0,752,752,"Unambiguous","Inconsistent",752
"26833",2,36,"spillover2","tt",80,"spillover2 tt",5,0,1949,1949,"Ambiguous","Consistent",1949
"26835",2,27,"spillover2","tt",80,"spillover2 tt",8,0,1320,1320,"Unambiguous","Inconsistent",1320
"26837",3,36,"spillover2","tt",80,"spillover2 tt",6,0,1307,1307,"Unambiguous","Consistent",1307
"26839",3,27,"spillover2","tt",80,"spillover2 tt",5,0,1372,1372,"Ambiguous","Consistent",1372
"26841",3,37,"spillover2","tt",80,"spillover2 tt",7,0,1039,1039,"Ambiguous","Inconsistent",1039
"26843",3,41,"spillover2","tt",80,"spillover2 tt",7,0,965,965,"Ambiguous","Inconsistent",965
"26845",3,26,"spillover2","tt",80,"spillover2 tt",8,0,1835,1835,"Unambiguous","Inconsistent",1835
"26847",3,45,"spillover2","tt",80,"spillover2 tt",7,0,2993,2993,"Ambiguous","Inconsistent",2993
"26849",3,42,"spillover2","tt",80,"spillover2 tt",8,0,2536,2536,"Unambiguous","Inconsistent",2536
"26851",3,47,"spillover2","tt",80,"spillover2 tt",5,0,1590,1590,"Ambiguous","Consistent",1590
"26853",3,29,"spillover2","tt",80,"spillover2 tt",7,0,3048,3048,"Ambiguous","Inconsistent",3048
"26855",3,34,"spillover2","tt",80,"spillover2 tt",8,0,931,931,"Unambiguous","Inconsistent",931
"26857",3,39,"spillover2","tt",80,"spillover2 tt",5,0,1046,1046,"Ambiguous","Consistent",1046
"26859",3,48,"spillover2","tt",80,"spillover2 tt",6,0,879,879,"Unambiguous","Consistent",879
"26861",3,44,"spillover2","tt",80,"spillover2 tt",6,0,787,787,"Unambiguous","Consistent",787
"26863",3,43,"spillover2","tt",80,"spillover2 tt",5,0,846,846,"Ambiguous","Consistent",846
"26865",3,28,"spillover2","tt",80,"spillover2 tt",6,0,833,833,"Unambiguous","Consistent",833
"26867",3,40,"spillover2","tt",80,"spillover2 tt",6,0,565,565,"Unambiguous","Consistent",565
"26869",3,30,"spillover2","tt",80,"spillover2 tt",8,0,2511,2511,"Unambiguous","Inconsistent",2511
"26871",3,32,"spillover2","tt",80,"spillover2 tt",6,0,1794,1794,"Unambiguous","Consistent",1794
"26873",3,25,"spillover2","tt",80,"spillover2 tt",7,0,1442,1442,"Ambiguous","Inconsistent",1442
"26875",3,38,"spillover2","tt",80,"spillover2 tt",8,0,840,840,"Unambiguous","Inconsistent",840
"26877",3,33,"spillover2","tt",80,"spillover2 tt",7,0,883,883,"Ambiguous","Inconsistent",883
"26879",3,31,"spillover2","tt",80,"spillover2 tt",5,0,707,707,"Ambiguous","Consistent",707
"26881",3,46,"spillover2","tt",80,"spillover2 tt",8,0,1398,1398,"Unambiguous","Inconsistent",1398
"26883",3,35,"spillover2","tt",80,"spillover2 tt",5,0,593,593,"Ambiguous","Consistent",593
"26885",4,28,"spillover2","tt",80,"spillover2 tt",7,0,2103,2103,"Ambiguous","Inconsistent",2103
"26887",4,31,"spillover2","tt",80,"spillover2 tt",6,0,3543,3543,"Unambiguous","Consistent",3543
"26889",4,44,"spillover2","tt",80,"spillover2 tt",7,0,1748,1748,"Ambiguous","Inconsistent",1748
"26891",4,26,"spillover2","tt",80,"spillover2 tt",5,0,1691,1691,"Ambiguous","Consistent",1691
"26893",4,37,"spillover2","tt",80,"spillover2 tt",8,0,1656,1656,"Unambiguous","Inconsistent",1656
"26895",4,32,"spillover2","tt",80,"spillover2 tt",7,0,2598,2598,"Ambiguous","Inconsistent",2598
"26897",4,36,"spillover2","tt",80,"spillover2 tt",7,0,4564,4564,"Ambiguous","Inconsistent",4564
"26899",4,38,"spillover2","tt",80,"spillover2 tt",5,0,2684,2684,"Ambiguous","Consistent",2684
"26901",4,46,"spillover2","tt",80,"spillover2 tt",5,0,1879,1879,"Ambiguous","Consistent",1879
"26902",4,29,"spillover2","tt",80,"spillover2 tt",8,0,1649,1649,"Unambiguous","Inconsistent",1649
"26904",4,43,"spillover2","tt",80,"spillover2 tt",6,0,1415,1415,"Unambiguous","Consistent",1415
"26906",4,33,"spillover2","tt",80,"spillover2 tt",8,0,3531,3531,"Unambiguous","Inconsistent",3531
"26908",4,45,"spillover2","tt",80,"spillover2 tt",8,0,1775,1775,"Unambiguous","Inconsistent",1775
"26910",4,30,"spillover2","tt",80,"spillover2 tt",5,0,1068,1068,"Ambiguous","Consistent",1068
"26911",4,40,"spillover2","tt",80,"spillover2 tt",7,0,2064,2064,"Ambiguous","Inconsistent",2064
"26913",4,41,"spillover2","tt",80,"spillover2 tt",8,0,1177,1177,"Unambiguous","Inconsistent",1177
"26915",4,48,"spillover2","tt",80,"spillover2 tt",7,0,1226,1226,"Ambiguous","Inconsistent",1226
"26917",4,42,"spillover2","tt",80,"spillover2 tt",5,0,2139,2139,"Ambiguous","Consistent",2139
"26918",4,25,"spillover2","tt",80,"spillover2 tt",8,0,1807,1807,"Unambiguous","Inconsistent",1807
"26920",4,27,"spillover2","tt",80,"spillover2 tt",6,0,1337,1337,"Unambiguous","Consistent",1337
"26922",4,47,"spillover2","tt",80,"spillover2 tt",6,0,3096,3096,"Unambiguous","Consistent",3096
"26924",4,39,"spillover2","tt",80,"spillover2 tt",6,0,1380,1380,"Unambiguous","Consistent",1380
"26926",4,34,"spillover2","tt",80,"spillover2 tt",5,0,1869,1869,"Ambiguous","Consistent",1869
"26927",4,35,"spillover2","tt",80,"spillover2 tt",6,0,1152,1152,"Unambiguous","Consistent",1152
"26930",5,42,"spillover2","tt",80,"spillover2 tt",6,0,3158,3158,"Unambiguous","Consistent",3158
"26932",5,47,"spillover2","tt",80,"spillover2 tt",7,0,1024,1024,"Ambiguous","Inconsistent",1024
"26934",5,25,"spillover2","tt",80,"spillover2 tt",5,0,1599,1599,"Ambiguous","Consistent",1599
"26936",5,43,"spillover2","tt",80,"spillover2 tt",7,0,800,800,"Ambiguous","Inconsistent",800
"26938",5,33,"spillover2","tt",80,"spillover2 tt",5,0,1421,1421,"Ambiguous","Consistent",1421
"26940",5,41,"spillover2","tt",80,"spillover2 tt",5,0,924,924,"Ambiguous","Consistent",924
"26942",5,29,"spillover2","tt",80,"spillover2 tt",5,0,2009,2009,"Ambiguous","Consistent",2009
"26944",5,39,"spillover2","tt",80,"spillover2 tt",7,0,1503,1503,"Ambiguous","Inconsistent",1503
"26946",5,40,"spillover2","tt",80,"spillover2 tt",8,0,2628,2628,"Unambiguous","Inconsistent",2628
"26948",5,28,"spillover2","tt",80,"spillover2 tt",8,0,1472,1472,"Unambiguous","Inconsistent",1472
"26950",5,46,"spillover2","tt",80,"spillover2 tt",6,0,1210,1210,"Unambiguous","Consistent",1210
"26952",5,31,"spillover2","tt",80,"spillover2 tt",7,0,1111,1111,"Ambiguous","Inconsistent",1111
"26954",5,36,"spillover2","tt",80,"spillover2 tt",8,0,1449,1449,"Unambiguous","Inconsistent",1449
"26956",5,27,"spillover2","tt",80,"spillover2 tt",7,0,1257,1257,"Ambiguous","Inconsistent",1257
"26958",5,38,"spillover2","tt",80,"spillover2 tt",6,0,1311,1311,"Unambiguous","Consistent",1311
"26960",5,26,"spillover2","tt",80,"spillover2 tt",6,0,1472,1472,"Unambiguous","Consistent",1472
"26962",5,44,"spillover2","tt",80,"spillover2 tt",8,0,3780,3780,"Unambiguous","Inconsistent",3780
"26964",5,45,"spillover2","tt",80,"spillover2 tt",5,0,1079,1079,"Ambiguous","Consistent",1079
"26966",5,30,"spillover2","tt",80,"spillover2 tt",6,0,948,948,"Unambiguous","Consistent",948
"26968",5,32,"spillover2","tt",80,"spillover2 tt",8,0,1161,1161,"Unambiguous","Inconsistent",1161
"26970",5,37,"spillover2","tt",80,"spillover2 tt",5,0,1469,1469,"Ambiguous","Consistent",1469
"26972",5,34,"spillover2","tt",80,"spillover2 tt",6,0,1003,1003,"Unambiguous","Consistent",1003
"26974",5,48,"spillover2","tt",80,"spillover2 tt",8,0,863,863,"Unambiguous","Inconsistent",863
"26976",5,35,"spillover2","tt",80,"spillover2 tt",7,0,890,890,"Ambiguous","Inconsistent",890
"26977",6,48,"spillover2","tt",80,"spillover2 tt",5,0,1601,1601,"Ambiguous","Consistent",1601
"26979",6,40,"spillover2","tt",80,"spillover2 tt",5,0,419,419,"Ambiguous","Consistent",419
"26981",6,28,"spillover2","tt",80,"spillover2 tt",5,0,883,883,"Ambiguous","Consistent",883
"26983",6,46,"spillover2","tt",80,"spillover2 tt",7,0,1446,1446,"Ambiguous","Inconsistent",1446
"26985",6,30,"spillover2","tt",80,"spillover2 tt",7,0,2205,2205,"Ambiguous","Inconsistent",2205
"26987",6,31,"spillover2","tt",80,"spillover2 tt",8,0,995,995,"Unambiguous","Inconsistent",995
"26989",6,38,"spillover2","tt",80,"spillover2 tt",7,0,2421,2421,"Ambiguous","Inconsistent",2421
"26991",6,35,"spillover2","tt",80,"spillover2 tt",8,0,723,723,"Unambiguous","Inconsistent",723
"26993",6,44,"spillover2","tt",80,"spillover2 tt",5,0,2750,2750,"Ambiguous","Consistent",2750
"26995",6,29,"spillover2","tt",80,"spillover2 tt",6,0,2367,2367,"Unambiguous","Consistent",2367
"26997",6,32,"spillover2","tt",80,"spillover2 tt",5,0,1116,1116,"Ambiguous","Consistent",1116
"26999",6,47,"spillover2","tt",80,"spillover2 tt",8,0,1753,1753,"Unambiguous","Inconsistent",1753
"27001",6,41,"spillover2","tt",80,"spillover2 tt",6,0,967,967,"Unambiguous","Consistent",967
"27003",6,33,"spillover2","tt",80,"spillover2 tt",6,0,2546,2546,"Unambiguous","Consistent",2546
"27005",6,27,"spillover2","tt",80,"spillover2 tt",8,0,1778,1778,"Unambiguous","Inconsistent",1778
"27007",6,25,"spillover2","tt",80,"spillover2 tt",6,0,1776,1776,"Unambiguous","Consistent",1776
"27009",6,39,"spillover2","tt",80,"spillover2 tt",8,0,2634,2634,"Unambiguous","Inconsistent",2634
"27011",6,42,"spillover2","tt",80,"spillover2 tt",7,0,1717,1717,"Ambiguous","Inconsistent",1717
"27013",6,45,"spillover2","tt",80,"spillover2 tt",6,0,716,716,"Unambiguous","Consistent",716
"27015",6,36,"spillover2","tt",80,"spillover2 tt",5,0,998,998,"Ambiguous","Consistent",998
"27017",6,34,"spillover2","tt",80,"spillover2 tt",7,0,2105,2105,"Ambiguous","Inconsistent",2105
"27019",6,37,"spillover2","tt",80,"spillover2 tt",6,0,1498,1498,"Unambiguous","Consistent",1498
"27021",6,26,"spillover2","tt",80,"spillover2 tt",7,0,1608,1608,"Ambiguous","Inconsistent",1608
"27023",6,43,"spillover2","tt",80,"spillover2 tt",8,0,1367,1367,"Unambiguous","Inconsistent",1367
"27025",7,47,"spillover2","tt",80,"spillover2 tt",5,0,1473,1473,"Ambiguous","Consistent",1473
"27027",7,31,"spillover2","tt",80,"spillover2 tt",5,0,1326,1326,"Ambiguous","Consistent",1326
"27029",7,30,"spillover2","tt",80,"spillover2 tt",8,0,1260,1260,"Unambiguous","Inconsistent",1260
"27031",7,44,"spillover2","tt",80,"spillover2 tt",6,0,541,541,"Unambiguous","Consistent",541
"27033",7,42,"spillover2","tt",80,"spillover2 tt",8,0,948,948,"Unambiguous","Inconsistent",948
"27035",7,38,"spillover2","tt",80,"spillover2 tt",8,0,1440,1440,"Unambiguous","Inconsistent",1440
"27037",7,39,"spillover2","tt",80,"spillover2 tt",5,0,1036,1036,"Ambiguous","Consistent",1036
"27039",7,37,"spillover2","tt",80,"spillover2 tt",7,0,452,452,"Ambiguous","Inconsistent",452
"27041",7,28,"spillover2","tt",80,"spillover2 tt",6,0,382,382,"Unambiguous","Consistent",382
"27043",7,27,"spillover2","tt",80,"spillover2 tt",5,0,501,501,"Ambiguous","Consistent",501
"27045",7,34,"spillover2","tt",80,"spillover2 tt",8,0,1023,1023,"Unambiguous","Inconsistent",1023
"27047",7,32,"spillover2","tt",80,"spillover2 tt",6,0,529,529,"Unambiguous","Consistent",529
"27049",7,36,"spillover2","tt",80,"spillover2 tt",6,0,605,605,"Unambiguous","Consistent",605
"27051",7,35,"spillover2","tt",80,"spillover2 tt",5,0,745,745,"Ambiguous","Consistent",745
"27053",7,45,"spillover2","tt",80,"spillover2 tt",7,0,722,722,"Ambiguous","Inconsistent",722
"27055",7,33,"spillover2","tt",80,"spillover2 tt",7,0,391,391,"Ambiguous","Inconsistent",391
"27057",7,29,"spillover2","tt",80,"spillover2 tt",7,0,1554,1554,"Ambiguous","Inconsistent",1554
"27059",7,48,"spillover2","tt",80,"spillover2 tt",6,0,634,634,"Unambiguous","Consistent",634
"27061",7,26,"spillover2","tt",80,"spillover2 tt",8,0,963,963,"Unambiguous","Inconsistent",963
"27063",7,41,"spillover2","tt",80,"spillover2 tt",7,0,964,964,"Ambiguous","Inconsistent",964
"27065",7,25,"spillover2","tt",80,"spillover2 tt",7,0,649,649,"Ambiguous","Inconsistent",649
"27067",7,40,"spillover2","tt",80,"spillover2 tt",6,0,507,507,"Unambiguous","Consistent",507
"27069",7,43,"spillover2","tt",80,"spillover2 tt",5,0,683,683,"Ambiguous","Consistent",683
"27071",7,46,"spillover2","tt",80,"spillover2 tt",8,0,1439,1439,"Unambiguous","Inconsistent",1439
"27074",8,35,"spillover2","tt",80,"spillover2 tt",6,0,1184,1184,"Unambiguous","Consistent",1184
"27076",8,41,"spillover2","tt",80,"spillover2 tt",8,0,2453,2453,"Unambiguous","Inconsistent",2453
"27078",8,47,"spillover2","tt",80,"spillover2 tt",6,0,1752,1752,"Unambiguous","Consistent",1752
"27080",8,29,"spillover2","tt",80,"spillover2 tt",8,0,2302,2302,"Unambiguous","Inconsistent",2302
"27082",8,28,"spillover2","tt",80,"spillover2 tt",7,0,2081,2081,"Ambiguous","Inconsistent",2081
"27084",8,46,"spillover2","tt",80,"spillover2 tt",5,0,3507,3507,"Ambiguous","Consistent",3507
"27086",8,31,"spillover2","tt",80,"spillover2 tt",6,0,1607,1607,"Unambiguous","Consistent",1607
"27088",8,44,"spillover2","tt",80,"spillover2 tt",7,0,2628,2628,"Ambiguous","Inconsistent",2628
"27090",8,39,"spillover2","tt",80,"spillover2 tt",6,0,3925,3925,"Unambiguous","Consistent",3925
"27092",8,36,"spillover2","tt",80,"spillover2 tt",7,0,3123,3123,"Ambiguous","Inconsistent",3123
"27094",8,38,"spillover2","tt",80,"spillover2 tt",5,0,596,596,"Ambiguous","Consistent",596
"27096",8,32,"spillover2","tt",80,"spillover2 tt",7,0,1865,1865,"Ambiguous","Inconsistent",1865
"27098",8,34,"spillover2","tt",80,"spillover2 tt",5,0,1554,1554,"Ambiguous","Consistent",1554
"27100",8,30,"spillover2","tt",80,"spillover2 tt",5,0,874,874,"Ambiguous","Consistent",874
"27102",8,26,"spillover2","tt",80,"spillover2 tt",5,0,2575,2575,"Ambiguous","Consistent",2575
"27104",8,40,"spillover2","tt",80,"spillover2 tt",7,0,2004,2004,"Ambiguous","Inconsistent",2004
"27106",8,33,"spillover2","tt",80,"spillover2 tt",8,0,2910,2910,"Unambiguous","Inconsistent",2910
"27108",8,37,"spillover2","tt",80,"spillover2 tt",8,0,1294,1294,"Unambiguous","Inconsistent",1294
"27110",8,25,"spillover2","tt",80,"spillover2 tt",8,0,3488,3488,"Unambiguous","Inconsistent",3488
"27112",8,45,"spillover2","tt",80,"spillover2 tt",8,0,1862,1862,"Unambiguous","Inconsistent",1862
"27114",8,27,"spillover2","tt",80,"spillover2 tt",6,0,1110,1110,"Unambiguous","Consistent",1110
"27116",8,43,"spillover2","tt",80,"spillover2 tt",6,0,768,768,"Unambiguous","Consistent",768
"27118",8,48,"spillover2","tt",80,"spillover2 tt",7,0,1808,1808,"Ambiguous","Inconsistent",1808
"27120",8,42,"spillover2","tt",80,"spillover2 tt",5,0,1406,1406,"Ambiguous","Consistent",1406
"27121",9,29,"spillover2","tt",80,"spillover2 tt",5,0,3042,3042,"Ambiguous","Consistent",3042
"27123",9,31,"spillover2","tt",80,"spillover2 tt",7,0,1198,1198,"Ambiguous","Inconsistent",1198
"27125",9,44,"spillover2","tt",80,"spillover2 tt",8,0,1638,1638,"Unambiguous","Inconsistent",1638
"27127",9,32,"spillover2","tt",80,"spillover2 tt",8,0,1134,1134,"Unambiguous","Inconsistent",1134
"27129",9,26,"spillover2","tt",80,"spillover2 tt",6,0,556,556,"Unambiguous","Consistent",556
"27131",9,33,"spillover2","tt",80,"spillover2 tt",5,0,582,582,"Ambiguous","Consistent",582
"27133",9,47,"spillover2","tt",80,"spillover2 tt",7,0,998,998,"Ambiguous","Inconsistent",998
"27135",9,45,"spillover2","tt",80,"spillover2 tt",5,0,578,578,"Ambiguous","Consistent",578
"27137",9,37,"spillover2","tt",80,"spillover2 tt",5,0,1156,1156,"Ambiguous","Consistent",1156
"27139",9,46,"spillover2","tt",80,"spillover2 tt",6,0,1464,1464,"Unambiguous","Consistent",1464
"27141",9,25,"spillover2","tt",80,"spillover2 tt",5,0,1478,1478,"Ambiguous","Consistent",1478
"27143",9,40,"spillover2","tt",80,"spillover2 tt",8,0,826,826,"Unambiguous","Inconsistent",826
"27145",9,27,"spillover2","tt",80,"spillover2 tt",7,0,2488,2488,"Ambiguous","Inconsistent",2488
"27147",9,41,"spillover2","tt",80,"spillover2 tt",5,0,956,956,"Ambiguous","Consistent",956
"27149",9,30,"spillover2","tt",80,"spillover2 tt",6,0,864,864,"Unambiguous","Consistent",864
"27151",9,38,"spillover2","tt",80,"spillover2 tt",6,0,560,560,"Unambiguous","Consistent",560
"27153",9,39,"spillover2","tt",80,"spillover2 tt",7,0,940,940,"Ambiguous","Inconsistent",940
"27155",9,43,"spillover2","tt",80,"spillover2 tt",7,0,2252,2252,"Ambiguous","Inconsistent",2252
"27157",9,28,"spillover2","tt",80,"spillover2 tt",8,0,1172,1172,"Unambiguous","Inconsistent",1172
"27159",9,34,"spillover2","tt",80,"spillover2 tt",6,0,994,994,"Unambiguous","Consistent",994
"27161",9,36,"spillover2","tt",80,"spillover2 tt",8,0,962,962,"Unambiguous","Inconsistent",962
"27163",9,35,"spillover2","tt",80,"spillover2 tt",7,0,808,808,"Ambiguous","Inconsistent",808
"27165",9,48,"spillover2","tt",80,"spillover2 tt",8,0,688,688,"Unambiguous","Inconsistent",688
"27167",9,42,"spillover2","tt",80,"spillover2 tt",6,0,854,854,"Unambiguous","Consistent",854
"27170",10,30,"spillover2","tt",80,"spillover2 tt",7,0,1552,1552,"Ambiguous","Inconsistent",1552
"27172",10,32,"spillover2","tt",80,"spillover2 tt",5,0,932,932,"Ambiguous","Consistent",932
"27174",10,41,"spillover2","tt",80,"spillover2 tt",6,0,606,606,"Unambiguous","Consistent",606
"27176",10,36,"spillover2","tt",80,"spillover2 tt",5,0,902,902,"Ambiguous","Consistent",902
"27178",10,40,"spillover2","tt",80,"spillover2 tt",5,0,654,654,"Ambiguous","Consistent",654
"27180",10,27,"spillover2","tt",80,"spillover2 tt",8,0,824,824,"Unambiguous","Inconsistent",824
"27182",10,46,"spillover2","tt",80,"spillover2 tt",7,0,2654,2654,"Ambiguous","Inconsistent",2654
"27184",10,42,"spillover2","tt",80,"spillover2 tt",7,0,1062,1062,"Ambiguous","Inconsistent",1062
"27186",10,37,"spillover2","tt",80,"spillover2 tt",6,0,640,640,"Unambiguous","Consistent",640
"27188",10,28,"spillover2","tt",80,"spillover2 tt",5,0,938,938,"Ambiguous","Consistent",938
"27190",10,35,"spillover2","tt",80,"spillover2 tt",8,0,654,654,"Unambiguous","Inconsistent",654
"27192",10,48,"spillover2","tt",80,"spillover2 tt",5,0,1198,1198,"Ambiguous","Consistent",1198
"27194",10,33,"spillover2","tt",80,"spillover2 tt",6,0,532,532,"Unambiguous","Consistent",532
"27196",10,25,"spillover2","tt",80,"spillover2 tt",6,0,812,812,"Unambiguous","Consistent",812
"27198",10,29,"spillover2","tt",80,"spillover2 tt",6,0,1142,1142,"Unambiguous","Consistent",1142
"27200",10,31,"spillover2","tt",80,"spillover2 tt",8,0,400,400,"Unambiguous","Inconsistent",400
"27202",10,44,"spillover2","tt",80,"spillover2 tt",5,0,604,604,"Ambiguous","Consistent",604
"27204",10,34,"spillover2","tt",80,"spillover2 tt",7,0,2410,2410,"Ambiguous","Inconsistent",2410
"27206",10,26,"spillover2","tt",80,"spillover2 tt",7,0,560,560,"Ambiguous","Inconsistent",560
"27208",10,39,"spillover2","tt",80,"spillover2 tt",8,0,3598,3598,"Unambiguous","Inconsistent",3598
"27210",10,47,"spillover2","tt",80,"spillover2 tt",8,0,2572,2572,"Unambiguous","Inconsistent",2572
"27212",10,38,"spillover2","tt",83,"spillover2 tt",7,0,564,564,"Ambiguous","Inconsistent",564
"27214",10,45,"spillover2","tt",83,"spillover2 tt",6,0,1630,1630,"Unambiguous","Consistent",1630
"27216",10,43,"spillover2","tt",83,"spillover2 tt",8,0,768,768,"Unambiguous","Inconsistent",768
"27218",11,25,"spillover2","tt",83,"spillover2 tt",7,0,2616,2616,"Ambiguous","Inconsistent",2616
"27220",11,45,"spillover2","tt",83,"spillover2 tt",7,0,1224,1224,"Ambiguous","Inconsistent",1224
"27222",11,26,"spillover2","tt",83,"spillover2 tt",8,0,1612,1612,"Unambiguous","Inconsistent",1612
"27224",11,46,"spillover2","tt",83,"spillover2 tt",8,0,3536,3536,"Unambiguous","Inconsistent",3536
"27226",11,27,"spillover2","tt",83,"spillover2 tt",5,0,4020,4020,"Ambiguous","Consistent",4020
"27228",11,31,"spillover2","tt",83,"spillover2 tt",5,0,1600,1600,"Ambiguous","Consistent",1600
"27230",11,41,"spillover2","tt",83,"spillover2 tt",7,0,1800,1800,"Ambiguous","Inconsistent",1800
"27232",11,30,"spillover2","tt",83,"spillover2 tt",8,0,3218,3218,"Unambiguous","Inconsistent",3218
"27234",11,38,"spillover2","tt",83,"spillover2 tt",8,0,900,900,"Unambiguous","Inconsistent",900
"27236",11,47,"spillover2","tt",83,"spillover2 tt",5,0,4228,4228,"Ambiguous","Consistent",4228
"27238",11,36,"spillover2","tt",83,"spillover2 tt",6,0,3032,3032,"Unambiguous","Consistent",3032
"27240",11,37,"spillover2","tt",83,"spillover2 tt",7,0,4816,4816,"Ambiguous","Inconsistent",4816
"27242",11,32,"spillover2","tt",83,"spillover2 tt",6,0,1428,1428,"Unambiguous","Consistent",1428
"27244",11,44,"spillover2","tt",83,"spillover2 tt",6,0,1866,1866,"Unambiguous","Consistent",1866
"27246",11,43,"spillover2","tt",83,"spillover2 tt",5,0,1994,1994,"Ambiguous","Consistent",1994
"27248",11,28,"spillover2","tt",83,"spillover2 tt",6,0,1578,1578,"Unambiguous","Consistent",1578
"27250",11,48,"spillover2","tt",83,"spillover2 tt",6,0,878,878,"Unambiguous","Consistent",878
"27252",11,42,"spillover2","tt",83,"spillover2 tt",8,0,1932,1932,"Unambiguous","Inconsistent",1932
