"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"1476",3,11,"disamb","fp",72,"disamb fp",1,0,302,302,"Ambiguous","Match",302
"1478",3,2,"disamb","fp",72,"disamb fp",4,0,177,177,"Unambiguous","Mismatch",177
"1480",3,12,"disamb","fp",72,"disamb fp",2,0,310,310,"Ambiguous","Mismatch",310
"1482",3,21,"disamb","fp",72,"disamb fp",3,0,397,397,"Unambiguous","Match",397
"1484",3,15,"disamb","fp",72,"disamb fp",1,0,915,915,"Ambiguous","Match",915
"1486",3,8,"disamb","fp",72,"disamb fp",2,0,391,391,"Ambiguous","Mismatch",391
"1488",3,3,"disamb","fp",72,"disamb fp",1,0,697,697,"Ambiguous","Match",697
"2162",4,7,"disamb","fp",66,"disamb fp",2,0,720,720,"Ambiguous","Mismatch",720
"2164",4,8,"disamb","fp",66,"disamb fp",3,0,282,282,"Unambiguous","Match",282
"2166",4,11,"disamb","fp",66,"disamb fp",2,0,520,520,"Ambiguous","Mismatch",520
"2168",4,22,"disamb","fp",66,"disamb fp",1,0,288,288,"Ambiguous","Match",288
"2170",4,1,"disamb","fp",66,"disamb fp",4,0,628,628,"Unambiguous","Mismatch",628
"2172",4,20,"disamb","fp",66,"disamb fp",3,0,287,287,"Unambiguous","Match",287
"2174",4,23,"disamb","fp",66,"disamb fp",2,0,282,282,"Ambiguous","Mismatch",282
"2176",4,3,"disamb","fp",66,"disamb fp",2,0,393,393,"Ambiguous","Mismatch",393
"2179",4,19,"disamb","fp",66,"disamb fp",2,0,262,262,"Ambiguous","Mismatch",262
"2181",4,13,"disamb","fp",66,"disamb fp",4,0,224,224,"Unambiguous","Mismatch",224
"2183",4,9,"disamb","fp",66,"disamb fp",4,0,269,269,"Unambiguous","Mismatch",269
"2185",4,2,"disamb","fp",66,"disamb fp",1,0,529,529,"Ambiguous","Match",529
"2188",4,4,"disamb","fp",66,"disamb fp",3,0,479,479,"Unambiguous","Match",479
"2190",4,12,"disamb","fp",66,"disamb fp",3,0,488,488,"Unambiguous","Match",488
"2192",4,16,"disamb","fp",66,"disamb fp",3,0,400,400,"Unambiguous","Match",400
"2195",4,18,"disamb","fp",66,"disamb fp",1,0,325,325,"Ambiguous","Match",325
"2197",4,24,"disamb","fp",66,"disamb fp",3,0,293,293,"Unambiguous","Match",293
"2199",4,6,"disamb","fp",66,"disamb fp",1,0,369,369,"Ambiguous","Match",369
"2201",4,17,"disamb","fp",66,"disamb fp",4,0,263,263,"Unambiguous","Mismatch",263
"2204",4,14,"disamb","fp",66,"disamb fp",1,0,613,613,"Ambiguous","Match",613
"2821",5,13,"disamb","fp",71,"disamb fp",1,0,288,288,"Ambiguous","Match",288
"2823",5,4,"disamb","fp",71,"disamb fp",4,0,325,325,"Unambiguous","Mismatch",325
"2825",5,9,"disamb","fp",71,"disamb fp",1,0,289,289,"Ambiguous","Match",289
"2827",5,8,"disamb","fp",71,"disamb fp",4,0,505,505,"Unambiguous","Mismatch",505
"2829",5,7,"disamb","fp",71,"disamb fp",3,0,481,481,"Unambiguous","Match",481
"2831",5,16,"disamb","fp",71,"disamb fp",4,0,377,377,"Unambiguous","Mismatch",377
"2833",5,19,"disamb","fp",71,"disamb fp",3,0,1122,1122,"Unambiguous","Match",1122
"2835",5,17,"disamb","fp",71,"disamb fp",1,0,448,448,"Ambiguous","Match",448
"2837",5,3,"disamb","fp",71,"disamb fp",3,0,292,292,"Unambiguous","Match",292
"2839",5,14,"disamb","fp",71,"disamb fp",2,0,668,668,"Ambiguous","Mismatch",668
"2841",5,1,"disamb","fp",71,"disamb fp",1,0,522,522,"Ambiguous","Match",522
"2843",5,15,"disamb","fp",71,"disamb fp",3,0,279,279,"Unambiguous","Match",279
"2845",5,22,"disamb","fp",71,"disamb fp",2,1,0,NA,"Ambiguous","Mismatch",NA
"2847",5,18,"disamb","fp",71,"disamb fp",2,0,414,414,"Ambiguous","Mismatch",414
"2849",5,5,"disamb","fp",71,"disamb fp",1,0,320,320,"Ambiguous","Match",320
"2851",5,2,"disamb","fp",71,"disamb fp",2,0,402,402,"Ambiguous","Mismatch",402
"2853",5,23,"disamb","fp",71,"disamb fp",3,0,542,542,"Unambiguous","Match",542
"2855",5,21,"disamb","fp",71,"disamb fp",1,0,1138,1138,"Ambiguous","Match",1138
"2857",5,20,"disamb","fp",71,"disamb fp",4,0,382,382,"Unambiguous","Mismatch",382
"2859",5,10,"disamb","fp",71,"disamb fp",2,0,332,332,"Ambiguous","Mismatch",332
"2861",5,12,"disamb","fp",71,"disamb fp",4,0,405,405,"Unambiguous","Mismatch",405
"2863",5,11,"disamb","fp",71,"disamb fp",3,0,750,750,"Unambiguous","Match",750
"2865",5,24,"disamb","fp",71,"disamb fp",4,0,363,363,"Unambiguous","Mismatch",363
"2867",5,6,"disamb","fp",71,"disamb fp",2,0,443,443,"Ambiguous","Mismatch",443
"3542",6,4,"disamb","fp",70,"disamb fp",1,0,310,310,"Ambiguous","Match",310
"3544",6,23,"disamb","fp",70,"disamb fp",4,0,135,135,"Unambiguous","Mismatch",135
"3546",6,12,"disamb","fp",70,"disamb fp",1,1,0,NA,"Ambiguous","Match",NA
"3548",6,19,"disamb","fp",70,"disamb fp",4,0,174,174,"Unambiguous","Mismatch",174
"3550",6,21,"disamb","fp",70,"disamb fp",2,1,0,NA,"Ambiguous","Mismatch",NA
"3552",6,9,"disamb","fp",70,"disamb fp",2,0,130,130,"Ambiguous","Mismatch",130
"3554",6,3,"disamb","fp",70,"disamb fp",4,0,202,202,"Unambiguous","Mismatch",202
"3556",6,1,"disamb","fp",70,"disamb fp",2,0,258,258,"Ambiguous","Mismatch",258
"3558",6,6,"disamb","fp",70,"disamb fp",3,0,416,416,"Unambiguous","Match",416
"3560",6,14,"disamb","fp",70,"disamb fp",3,0,176,176,"Unambiguous","Match",176
"3562",6,7,"disamb","fp",70,"disamb fp",4,0,375,375,"Unambiguous","Mismatch",375
"3564",6,8,"disamb","fp",70,"disamb fp",1,0,383,383,"Ambiguous","Match",383
"3566",6,18,"disamb","fp",70,"disamb fp",3,0,257,257,"Unambiguous","Match",257
"3568",6,24,"disamb","fp",70,"disamb fp",1,0,178,178,"Ambiguous","Match",178
"3570",6,15,"disamb","fp",70,"disamb fp",4,0,521,521,"Unambiguous","Mismatch",521
"3572",6,10,"disamb","fp",70,"disamb fp",3,0,547,547,"Unambiguous","Match",547
"3574",6,16,"disamb","fp",70,"disamb fp",1,1,0,NA,"Ambiguous","Match",NA
"3576",6,13,"disamb","fp",70,"disamb fp",2,0,226,226,"Ambiguous","Mismatch",226
"3578",6,17,"disamb","fp",70,"disamb fp",2,0,303,303,"Ambiguous","Mismatch",303
"3580",6,22,"disamb","fp",70,"disamb fp",3,0,134,134,"Unambiguous","Match",134
"3582",6,20,"disamb","fp",70,"disamb fp",1,0,605,605,"Ambiguous","Match",605
"3584",6,5,"disamb","fp",70,"disamb fp",2,1,0,NA,"Ambiguous","Mismatch",NA
"3586",6,11,"disamb","fp",70,"disamb fp",4,0,324,324,"Unambiguous","Mismatch",324
"3588",6,2,"disamb","fp",70,"disamb fp",3,0,241,241,"Unambiguous","Match",241
"4262",7,20,"disamb","fp",63,"disamb fp",2,0,305,305,"Ambiguous","Mismatch",305
"4264",7,4,"disamb","fp",63,"disamb fp",2,0,235,235,"Ambiguous","Mismatch",235
"4266",7,14,"disamb","fp",63,"disamb fp",4,0,242,242,"Unambiguous","Mismatch",242
"4268",7,24,"disamb","fp",63,"disamb fp",2,0,145,145,"Ambiguous","Mismatch",145
"4270",7,8,"disamb","fp",63,"disamb fp",2,0,128,128,"Ambiguous","Mismatch",128
"4272",7,21,"disamb","fp",63,"disamb fp",3,0,325,325,"Unambiguous","Match",325
"4274",7,18,"disamb","fp",63,"disamb fp",4,0,212,212,"Unambiguous","Mismatch",212
"4276",7,5,"disamb","fp",63,"disamb fp",3,0,165,165,"Unambiguous","Match",165
"4278",7,1,"disamb","fp",63,"disamb fp",3,0,313,313,"Unambiguous","Match",313
"4280",7,19,"disamb","fp",63,"disamb fp",1,0,431,431,"Ambiguous","Match",431
"4282",7,16,"disamb","fp",63,"disamb fp",2,0,342,342,"Ambiguous","Mismatch",342
"4284",7,15,"disamb","fp",63,"disamb fp",1,0,300,300,"Ambiguous","Match",300
"4286",7,23,"disamb","fp",63,"disamb fp",1,0,185,185,"Ambiguous","Match",185
"4288",7,10,"disamb","fp",63,"disamb fp",4,1,0,NA,"Unambiguous","Mismatch",NA
"4290",7,9,"disamb","fp",63,"disamb fp",3,0,212,212,"Unambiguous","Match",212
"4292",7,6,"disamb","fp",63,"disamb fp",4,0,188,188,"Unambiguous","Mismatch",188
"4294",7,2,"disamb","fp",63,"disamb fp",4,0,263,263,"Unambiguous","Mismatch",263
"4296",7,7,"disamb","fp",63,"disamb fp",1,0,331,331,"Ambiguous","Match",331
"4298",7,13,"disamb","fp",63,"disamb fp",3,0,304,304,"Unambiguous","Match",304
"4300",7,12,"disamb","fp",63,"disamb fp",2,0,176,176,"Ambiguous","Mismatch",176
"4302",7,11,"disamb","fp",63,"disamb fp",1,0,168,168,"Ambiguous","Match",168
"4304",7,3,"disamb","fp",63,"disamb fp",1,0,154,154,"Ambiguous","Match",154
"4306",7,17,"disamb","fp",63,"disamb fp",3,1,0,NA,"Unambiguous","Match",NA
"4308",7,22,"disamb","fp",63,"disamb fp",4,0,461,461,"Unambiguous","Mismatch",461
"4981",8,1,"disamb","fp",63,"disamb fp",4,1,0,NA,"Unambiguous","Mismatch",NA
"4983",8,8,"disamb","fp",63,"disamb fp",3,1,0,NA,"Unambiguous","Match",NA
"4985",8,4,"disamb","fp",63,"disamb fp",3,0,236,236,"Unambiguous","Match",236
"4987",8,5,"disamb","fp",63,"disamb fp",4,0,201,201,"Unambiguous","Mismatch",201
"4989",8,15,"disamb","fp",63,"disamb fp",2,0,170,170,"Ambiguous","Mismatch",170
"4991",8,14,"disamb","fp",63,"disamb fp",1,0,132,132,"Ambiguous","Match",132
"4993",8,21,"disamb","fp",63,"disamb fp",4,1,0,NA,"Unambiguous","Mismatch",NA
"4995",8,18,"disamb","fp",63,"disamb fp",1,0,268,268,"Ambiguous","Match",268
"4997",8,2,"disamb","fp",63,"disamb fp",1,1,0,NA,"Ambiguous","Match",NA
"4999",8,11,"disamb","fp",63,"disamb fp",2,0,236,236,"Ambiguous","Mismatch",236
"5001",8,22,"disamb","fp",63,"disamb fp",1,0,118,118,"Ambiguous","Match",118
"5003",8,12,"disamb","fp",63,"disamb fp",3,0,331,331,"Unambiguous","Match",331
"5005",8,20,"disamb","fp",63,"disamb fp",3,0,181,181,"Unambiguous","Match",181
"5007",8,23,"disamb","fp",63,"disamb fp",2,1,0,NA,"Ambiguous","Mismatch",NA
"5009",8,9,"disamb","fp",63,"disamb fp",4,0,160,160,"Unambiguous","Mismatch",160
"5011",8,16,"disamb","fp",63,"disamb fp",3,0,187,187,"Unambiguous","Match",187
"5013",8,3,"disamb","fp",63,"disamb fp",2,1,0,NA,"Ambiguous","Mismatch",NA
"5015",8,6,"disamb","fp",63,"disamb fp",1,1,0,NA,"Ambiguous","Match",NA
"5017",8,19,"disamb","fp",63,"disamb fp",2,0,207,207,"Ambiguous","Mismatch",207
"5019",8,17,"disamb","fp",63,"disamb fp",4,1,0,NA,"Unambiguous","Mismatch",NA
"5021",8,10,"disamb","fp",63,"disamb fp",1,1,0,NA,"Ambiguous","Match",NA
"5023",8,7,"disamb","fp",63,"disamb fp",2,0,152,152,"Ambiguous","Mismatch",152
"5025",8,24,"disamb","fp",63,"disamb fp",3,1,0,NA,"Unambiguous","Match",NA
"5027",8,13,"disamb","fp",63,"disamb fp",4,0,202,202,"Unambiguous","Mismatch",202
"5702",9,16,"disamb","fp",70,"disamb fp",4,0,798,798,"Unambiguous","Mismatch",798
"5704",9,21,"disamb","fp",70,"disamb fp",1,0,634,634,"Ambiguous","Match",634
"5706",9,5,"disamb","fp",70,"disamb fp",1,0,402,402,"Ambiguous","Match",402
"5708",9,11,"disamb","fp",70,"disamb fp",3,0,278,278,"Unambiguous","Match",278
"5710",9,14,"disamb","fp",70,"disamb fp",2,0,546,546,"Ambiguous","Mismatch",546
"5712",9,3,"disamb","fp",70,"disamb fp",3,0,278,278,"Unambiguous","Match",278
"5714",9,2,"disamb","fp",70,"disamb fp",2,0,310,310,"Ambiguous","Mismatch",310
"5716",9,10,"disamb","fp",70,"disamb fp",2,0,240,240,"Ambiguous","Mismatch",240
"5718",9,24,"disamb","fp",70,"disamb fp",4,0,242,242,"Unambiguous","Mismatch",242
"5720",9,7,"disamb","fp",70,"disamb fp",3,0,274,274,"Unambiguous","Match",274
"5722",9,20,"disamb","fp",70,"disamb fp",4,0,250,250,"Unambiguous","Mismatch",250
"5724",9,19,"disamb","fp",70,"disamb fp",3,0,402,402,"Unambiguous","Match",402
"5726",9,15,"disamb","fp",70,"disamb fp",3,0,298,298,"Unambiguous","Match",298
"5728",9,1,"disamb","fp",70,"disamb fp",1,0,244,244,"Ambiguous","Match",244
"5730",9,18,"disamb","fp",70,"disamb fp",2,0,372,372,"Ambiguous","Mismatch",372
"5732",9,17,"disamb","fp",70,"disamb fp",1,0,326,326,"Ambiguous","Match",326
"5734",9,23,"disamb","fp",70,"disamb fp",3,0,458,458,"Unambiguous","Match",458
"5736",9,9,"disamb","fp",70,"disamb fp",1,0,490,490,"Ambiguous","Match",490
"5738",9,13,"disamb","fp",70,"disamb fp",1,0,458,458,"Ambiguous","Match",458
"5740",9,4,"disamb","fp",70,"disamb fp",4,0,236,236,"Unambiguous","Mismatch",236
"5742",9,22,"disamb","fp",70,"disamb fp",2,0,298,298,"Ambiguous","Mismatch",298
"5744",9,8,"disamb","fp",70,"disamb fp",4,0,372,372,"Unambiguous","Mismatch",372
"5746",9,12,"disamb","fp",70,"disamb fp",4,0,192,192,"Unambiguous","Mismatch",192
"5748",9,6,"disamb","fp",70,"disamb fp",2,0,248,248,"Ambiguous","Mismatch",248
"6421",10,23,"disamb","fp",70,"disamb fp",4,0,370,370,"Unambiguous","Mismatch",370
"6423",10,18,"disamb","fp",70,"disamb fp",3,0,252,252,"Unambiguous","Match",252
"6425",10,19,"disamb","fp",70,"disamb fp",4,0,204,204,"Unambiguous","Mismatch",204
"6427",10,16,"disamb","fp",70,"disamb fp",1,0,922,922,"Ambiguous","Match",922
"6429",10,17,"disamb","fp",70,"disamb fp",2,0,258,258,"Ambiguous","Mismatch",258
"6431",10,1,"disamb","fp",70,"disamb fp",2,0,512,512,"Ambiguous","Mismatch",512
"6433",10,22,"disamb","fp",70,"disamb fp",3,0,404,404,"Unambiguous","Match",404
"6435",10,20,"disamb","fp",70,"disamb fp",1,0,154,154,"Ambiguous","Match",154
"6437",10,14,"disamb","fp",70,"disamb fp",3,0,244,244,"Unambiguous","Match",244
"6439",10,11,"disamb","fp",70,"disamb fp",4,0,340,340,"Unambiguous","Mismatch",340
"6441",10,15,"disamb","fp",70,"disamb fp",4,0,430,430,"Unambiguous","Mismatch",430
"6443",10,7,"disamb","fp",70,"disamb fp",4,0,640,640,"Unambiguous","Mismatch",640
"6445",10,13,"disamb","fp",70,"disamb fp",2,0,392,392,"Ambiguous","Mismatch",392
"6447",10,24,"disamb","fp",70,"disamb fp",1,0,404,404,"Ambiguous","Match",404
"6449",10,8,"disamb","fp",70,"disamb fp",1,0,236,236,"Ambiguous","Match",236
"6451",10,3,"disamb","fp",70,"disamb fp",4,0,924,924,"Unambiguous","Mismatch",924
"6453",10,6,"disamb","fp",70,"disamb fp",3,0,238,238,"Unambiguous","Match",238
"6455",10,4,"disamb","fp",70,"disamb fp",1,0,212,212,"Ambiguous","Match",212
"6457",10,5,"disamb","fp",70,"disamb fp",2,0,242,242,"Ambiguous","Mismatch",242
"6459",10,21,"disamb","fp",70,"disamb fp",2,0,136,136,"Ambiguous","Mismatch",136
"6461",10,9,"disamb","fp",70,"disamb fp",2,0,218,218,"Ambiguous","Mismatch",218
"6463",10,2,"disamb","fp",70,"disamb fp",3,0,234,234,"Unambiguous","Match",234
"6465",10,12,"disamb","fp",70,"disamb fp",1,0,172,172,"Ambiguous","Match",172
"6467",10,10,"disamb","fp",70,"disamb fp",3,0,188,188,"Unambiguous","Match",188
"7141",11,3,"disamb","fp",73,"disamb fp",1,0,170,170,"Ambiguous","Match",170
"7143",11,18,"disamb","fp",73,"disamb fp",4,0,432,432,"Unambiguous","Mismatch",432
"7145",11,24,"disamb","fp",73,"disamb fp",2,0,318,318,"Ambiguous","Mismatch",318
"7147",11,15,"disamb","fp",73,"disamb fp",1,0,380,380,"Ambiguous","Match",380
"7149",11,9,"disamb","fp",73,"disamb fp",3,0,326,326,"Unambiguous","Match",326
"7151",11,10,"disamb","fp",73,"disamb fp",4,0,574,574,"Unambiguous","Mismatch",574
"7153",11,2,"disamb","fp",73,"disamb fp",4,0,372,372,"Unambiguous","Mismatch",372
"7155",11,19,"disamb","fp",73,"disamb fp",1,0,124,124,"Ambiguous","Match",124
"7157",11,12,"disamb","fp",73,"disamb fp",2,0,412,412,"Ambiguous","Mismatch",412
"7159",11,16,"disamb","fp",73,"disamb fp",2,0,630,630,"Ambiguous","Mismatch",630
"7161",11,22,"disamb","fp",73,"disamb fp",4,0,200,200,"Unambiguous","Mismatch",200
"7163",11,21,"disamb","fp",73,"disamb fp",3,0,336,336,"Unambiguous","Match",336
"7165",11,1,"disamb","fp",73,"disamb fp",3,0,362,362,"Unambiguous","Match",362
"7167",11,20,"disamb","fp",73,"disamb fp",2,0,480,480,"Ambiguous","Mismatch",480
"7169",11,14,"disamb","fp",73,"disamb fp",4,0,460,460,"Unambiguous","Mismatch",460
"7171",11,17,"disamb","fp",73,"disamb fp",3,0,244,244,"Unambiguous","Match",244
"7173",11,4,"disamb","fp",73,"disamb fp",2,0,354,354,"Ambiguous","Mismatch",354
"7175",11,11,"disamb","fp",73,"disamb fp",1,0,450,450,"Ambiguous","Match",450
"7177",11,6,"disamb","fp",73,"disamb fp",4,0,302,302,"Unambiguous","Mismatch",302
"7179",11,8,"disamb","fp",73,"disamb fp",2,0,354,354,"Ambiguous","Mismatch",354
"7181",11,23,"disamb","fp",73,"disamb fp",1,0,848,848,"Ambiguous","Match",848
"7183",11,5,"disamb","fp",73,"disamb fp",3,0,350,350,"Unambiguous","Match",350
"7185",11,7,"disamb","fp",73,"disamb fp",1,0,384,384,"Ambiguous","Match",384
"7187",11,13,"disamb","fp",73,"disamb fp",3,0,356,356,"Unambiguous","Match",356
"7861",12,14,"disamb","fp",69,"disamb fp",3,0,277,277,"Unambiguous","Match",277
"7863",12,7,"disamb","fp",69,"disamb fp",4,0,188,188,"Unambiguous","Mismatch",188
"7865",12,11,"disamb","fp",69,"disamb fp",4,0,368,368,"Unambiguous","Mismatch",368
"7867",12,19,"disamb","fp",69,"disamb fp",4,1,0,NA,"Unambiguous","Mismatch",NA
"7869",12,24,"disamb","fp",69,"disamb fp",1,0,262,262,"Ambiguous","Match",262
"7871",12,18,"disamb","fp",69,"disamb fp",3,0,175,175,"Unambiguous","Match",175
"7873",12,15,"disamb","fp",69,"disamb fp",4,0,229,229,"Unambiguous","Mismatch",229
"7875",12,20,"disamb","fp",69,"disamb fp",1,0,150,150,"Ambiguous","Match",150
"7877",12,22,"disamb","fp",69,"disamb fp",3,1,0,NA,"Unambiguous","Match",NA
"7879",12,23,"disamb","fp",69,"disamb fp",4,0,546,546,"Unambiguous","Mismatch",546
"7881",12,2,"disamb","fp",69,"disamb fp",3,0,172,172,"Unambiguous","Match",172
"7883",12,6,"disamb","fp",69,"disamb fp",3,0,266,266,"Unambiguous","Match",266
"7885",12,3,"disamb","fp",69,"disamb fp",4,0,207,207,"Unambiguous","Mismatch",207
"7887",12,4,"disamb","fp",69,"disamb fp",1,0,417,417,"Ambiguous","Match",417
"7889",12,9,"disamb","fp",69,"disamb fp",2,0,223,223,"Ambiguous","Mismatch",223
"7891",12,1,"disamb","fp",69,"disamb fp",2,0,483,483,"Ambiguous","Mismatch",483
"7893",12,13,"disamb","fp",69,"disamb fp",2,0,218,218,"Ambiguous","Mismatch",218
"7895",12,16,"disamb","fp",69,"disamb fp",1,0,193,193,"Ambiguous","Match",193
"7897",12,8,"disamb","fp",69,"disamb fp",1,0,741,741,"Ambiguous","Match",741
"7899",12,5,"disamb","fp",69,"disamb fp",2,0,501,501,"Ambiguous","Mismatch",501
"7901",12,21,"disamb","fp",69,"disamb fp",2,0,429,429,"Ambiguous","Mismatch",429
"7903",12,10,"disamb","fp",69,"disamb fp",3,0,139,139,"Unambiguous","Match",139
"7905",12,17,"disamb","fp",69,"disamb fp",2,0,1180,1180,"Ambiguous","Mismatch",1180
"7907",12,12,"disamb","fp",69,"disamb fp",1,0,275,275,"Ambiguous","Match",275
"8582",13,7,"disamb","fp",75,"disamb fp",2,0,536,536,"Ambiguous","Mismatch",536
"8584",13,3,"disamb","fp",75,"disamb fp",2,0,544,544,"Ambiguous","Mismatch",544
"8586",13,20,"disamb","fp",75,"disamb fp",3,0,362,362,"Unambiguous","Match",362
"8588",13,23,"disamb","fp",75,"disamb fp",2,0,204,204,"Ambiguous","Mismatch",204
"8590",13,2,"disamb","fp",75,"disamb fp",1,0,514,514,"Ambiguous","Match",514
"8592",13,13,"disamb","fp",75,"disamb fp",4,0,322,322,"Unambiguous","Mismatch",322
"8594",13,24,"disamb","fp",75,"disamb fp",3,1,0,NA,"Unambiguous","Match",NA
"8596",13,11,"disamb","fp",75,"disamb fp",2,0,346,346,"Ambiguous","Mismatch",346
