"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"11564",3,5,"spillover1","rp",82,"spillover1 rp",3,0,227,227,"Unambiguous","Match",227
"11566",3,24,"spillover1","rp",82,"spillover1 rp",2,0,580,580,"Ambiguous","Mismatch",580
"11568",3,4,"spillover1","rp",82,"spillover1 rp",2,0,3461,3461,"Ambiguous","Mismatch",3461
"11570",3,14,"spillover1","rp",82,"spillover1 rp",4,0,717,717,"Unambiguous","Mismatch",717
"11572",3,1,"spillover1","rp",82,"spillover1 rp",3,0,347,347,"Unambiguous","Match",347
"11574",3,9,"spillover1","rp",82,"spillover1 rp",3,0,299,299,"Unambiguous","Match",299
"11576",3,22,"spillover1","rp",82,"spillover1 rp",4,0,309,309,"Unambiguous","Mismatch",309
"11578",3,10,"spillover1","rp",82,"spillover1 rp",4,0,382,382,"Unambiguous","Mismatch",382
"11580",3,6,"spillover1","rp",82,"spillover1 rp",4,0,702,702,"Unambiguous","Mismatch",702
"11582",3,23,"spillover1","rp",82,"spillover1 rp",1,0,484,484,"Ambiguous","Match",484
"11584",3,17,"spillover1","rp",82,"spillover1 rp",3,0,511,511,"Unambiguous","Match",511
"11586",3,19,"spillover1","rp",82,"spillover1 rp",1,0,2426,2426,"Ambiguous","Match",2426
"11588",3,13,"spillover1","rp",82,"spillover1 rp",3,0,314,314,"Unambiguous","Match",314
"11590",3,20,"spillover1","rp",82,"spillover1 rp",2,0,563,563,"Ambiguous","Mismatch",563
"11592",3,11,"spillover1","rp",82,"spillover1 rp",1,0,451,451,"Ambiguous","Match",451
"11594",3,2,"spillover1","rp",82,"spillover1 rp",4,0,250,250,"Unambiguous","Mismatch",250
"11596",3,12,"spillover1","rp",82,"spillover1 rp",2,0,705,705,"Ambiguous","Mismatch",705
"11598",3,21,"spillover1","rp",82,"spillover1 rp",3,0,208,208,"Unambiguous","Match",208
"11600",3,15,"spillover1","rp",82,"spillover1 rp",1,0,254,254,"Ambiguous","Match",254
"11602",3,8,"spillover1","rp",82,"spillover1 rp",2,0,269,269,"Ambiguous","Mismatch",269
"11604",3,3,"spillover1","rp",82,"spillover1 rp",1,0,731,731,"Ambiguous","Match",731
"11606",4,7,"spillover1","rp",82,"spillover1 rp",2,0,431,431,"Ambiguous","Mismatch",431
"11608",4,8,"spillover1","rp",82,"spillover1 rp",3,0,444,444,"Unambiguous","Match",444
"11610",4,11,"spillover1","rp",82,"spillover1 rp",2,0,278,278,"Ambiguous","Mismatch",278
"11612",4,22,"spillover1","rp",82,"spillover1 rp",1,0,422,422,"Ambiguous","Match",422
"11614",4,1,"spillover1","rp",82,"spillover1 rp",4,0,483,483,"Unambiguous","Mismatch",483
"11616",4,20,"spillover1","rp",82,"spillover1 rp",3,0,496,496,"Unambiguous","Match",496
"11618",4,23,"spillover1","rp",82,"spillover1 rp",2,0,500,500,"Ambiguous","Mismatch",500
"11620",4,3,"spillover1","rp",82,"spillover1 rp",2,0,737,737,"Ambiguous","Mismatch",737
"11623",4,19,"spillover1","rp",82,"spillover1 rp",2,0,474,474,"Ambiguous","Mismatch",474
"11625",4,13,"spillover1","rp",82,"spillover1 rp",4,0,506,506,"Unambiguous","Mismatch",506
"11627",4,9,"spillover1","rp",82,"spillover1 rp",4,0,516,516,"Unambiguous","Mismatch",516
"11629",4,2,"spillover1","rp",82,"spillover1 rp",1,0,504,504,"Ambiguous","Match",504
"11632",4,4,"spillover1","rp",82,"spillover1 rp",3,0,389,389,"Unambiguous","Match",389
"11634",4,12,"spillover1","rp",82,"spillover1 rp",3,0,2145,2145,"Unambiguous","Match",NA
"11636",4,16,"spillover1","rp",82,"spillover1 rp",3,0,478,478,"Unambiguous","Match",478
"11639",4,18,"spillover1","rp",82,"spillover1 rp",1,0,501,501,"Ambiguous","Match",501
"11641",4,24,"spillover1","rp",82,"spillover1 rp",3,0,489,489,"Unambiguous","Match",489
"11643",4,6,"spillover1","rp",82,"spillover1 rp",1,0,501,501,"Ambiguous","Match",501
"11645",4,17,"spillover1","rp",82,"spillover1 rp",4,0,1143,1143,"Unambiguous","Mismatch",1143
"11648",4,14,"spillover1","rp",82,"spillover1 rp",1,0,433,433,"Ambiguous","Match",433
"11649",5,13,"spillover1","rp",82,"spillover1 rp",1,0,334,334,"Ambiguous","Match",334
"11651",5,4,"spillover1","rp",82,"spillover1 rp",4,0,348,348,"Unambiguous","Mismatch",348
"11653",5,9,"spillover1","rp",82,"spillover1 rp",1,0,412,412,"Ambiguous","Match",412
"11655",5,8,"spillover1","rp",82,"spillover1 rp",4,0,379,379,"Unambiguous","Mismatch",379
"11657",5,7,"spillover1","rp",82,"spillover1 rp",3,0,326,326,"Unambiguous","Match",326
"11659",5,16,"spillover1","rp",82,"spillover1 rp",4,0,937,937,"Unambiguous","Mismatch",937
"11661",5,19,"spillover1","rp",82,"spillover1 rp",3,0,335,335,"Unambiguous","Match",335
"11663",5,17,"spillover1","rp",82,"spillover1 rp",1,0,656,656,"Ambiguous","Match",656
"11665",5,3,"spillover1","rp",82,"spillover1 rp",3,0,1578,1578,"Unambiguous","Match",1578
"11667",5,14,"spillover1","rp",82,"spillover1 rp",2,0,790,790,"Ambiguous","Mismatch",790
"11669",5,1,"spillover1","rp",82,"spillover1 rp",1,0,806,806,"Ambiguous","Match",806
"11671",5,15,"spillover1","rp",82,"spillover1 rp",3,0,386,386,"Unambiguous","Match",386
"11673",5,22,"spillover1","rp",82,"spillover1 rp",2,0,196,196,"Ambiguous","Mismatch",196
"11675",5,18,"spillover1","rp",82,"spillover1 rp",2,0,408,408,"Ambiguous","Mismatch",408
"11677",5,5,"spillover1","rp",82,"spillover1 rp",1,0,1139,1139,"Ambiguous","Match",1139
"11679",5,2,"spillover1","rp",82,"spillover1 rp",2,0,753,753,"Ambiguous","Mismatch",753
"11681",5,23,"spillover1","rp",82,"spillover1 rp",3,0,556,556,"Unambiguous","Match",556
"11683",5,21,"spillover1","rp",82,"spillover1 rp",1,0,274,274,"Ambiguous","Match",274
"11685",5,20,"spillover1","rp",82,"spillover1 rp",4,0,781,781,"Unambiguous","Mismatch",781
"11687",5,10,"spillover1","rp",82,"spillover1 rp",2,0,358,358,"Ambiguous","Mismatch",358
"11689",5,12,"spillover1","rp",82,"spillover1 rp",4,0,749,749,"Unambiguous","Mismatch",749
"11691",5,11,"spillover1","rp",82,"spillover1 rp",3,0,730,730,"Unambiguous","Match",730
"11693",5,24,"spillover1","rp",82,"spillover1 rp",4,0,923,923,"Unambiguous","Mismatch",923
"11695",5,6,"spillover1","rp",82,"spillover1 rp",2,0,303,303,"Ambiguous","Mismatch",303
"11698",6,4,"spillover1","rp",82,"spillover1 rp",1,0,305,305,"Ambiguous","Match",305
"11700",6,23,"spillover1","rp",82,"spillover1 rp",4,0,380,380,"Unambiguous","Mismatch",380
"11702",6,12,"spillover1","rp",82,"spillover1 rp",1,0,4437,4437,"Ambiguous","Match",4437
"11704",6,19,"spillover1","rp",82,"spillover1 rp",4,0,362,362,"Unambiguous","Mismatch",362
"11706",6,21,"spillover1","rp",82,"spillover1 rp",2,0,9116,9116,"Ambiguous","Mismatch",NA
"11708",6,9,"spillover1","rp",82,"spillover1 rp",2,0,1065,1065,"Ambiguous","Mismatch",1065
"11710",6,3,"spillover1","rp",82,"spillover1 rp",4,0,798,798,"Unambiguous","Mismatch",798
"11712",6,1,"spillover1","rp",82,"spillover1 rp",2,0,492,492,"Ambiguous","Mismatch",492
"11714",6,6,"spillover1","rp",82,"spillover1 rp",3,0,379,379,"Unambiguous","Match",379
"11716",6,14,"spillover1","rp",82,"spillover1 rp",3,0,270,270,"Unambiguous","Match",270
"11718",6,7,"spillover1","rp",82,"spillover1 rp",4,1,0,NA,"Unambiguous","Mismatch",NA
"11720",6,8,"spillover1","rp",82,"spillover1 rp",1,0,210,210,"Ambiguous","Match",210
"11722",6,18,"spillover1","rp",82,"spillover1 rp",3,0,391,391,"Unambiguous","Match",391
"11724",6,24,"spillover1","rp",82,"spillover1 rp",1,0,436,436,"Ambiguous","Match",436
"11726",6,15,"spillover1","rp",82,"spillover1 rp",4,0,378,378,"Unambiguous","Mismatch",378
"11728",6,10,"spillover1","rp",82,"spillover1 rp",3,0,358,358,"Unambiguous","Match",358
"11730",6,16,"spillover1","rp",82,"spillover1 rp",1,0,784,784,"Ambiguous","Match",784
"11732",6,13,"spillover1","rp",82,"spillover1 rp",2,0,1468,1468,"Ambiguous","Mismatch",1468
"11734",6,17,"spillover1","rp",82,"spillover1 rp",2,1,0,NA,"Ambiguous","Mismatch",NA
"11736",6,22,"spillover1","rp",82,"spillover1 rp",3,0,642,642,"Unambiguous","Match",642
"11738",6,20,"spillover1","rp",82,"spillover1 rp",1,0,412,412,"Ambiguous","Match",412
"11740",6,5,"spillover1","rp",82,"spillover1 rp",2,0,1453,1453,"Ambiguous","Mismatch",1453
"11742",6,11,"spillover1","rp",82,"spillover1 rp",4,0,513,513,"Unambiguous","Mismatch",513
"11744",6,2,"spillover1","rp",82,"spillover1 rp",3,0,324,324,"Unambiguous","Match",324
"11746",7,20,"spillover1","rp",82,"spillover1 rp",2,0,299,299,"Ambiguous","Mismatch",299
"11748",7,4,"spillover1","rp",82,"spillover1 rp",2,0,451,451,"Ambiguous","Mismatch",451
"11750",7,14,"spillover1","rp",82,"spillover1 rp",4,0,227,227,"Unambiguous","Mismatch",227
"11752",7,24,"spillover1","rp",82,"spillover1 rp",2,0,463,463,"Ambiguous","Mismatch",463
"11754",7,8,"spillover1","rp",82,"spillover1 rp",2,0,414,414,"Ambiguous","Mismatch",414
"11756",7,21,"spillover1","rp",82,"spillover1 rp",3,0,249,249,"Unambiguous","Match",249
"11758",7,18,"spillover1","rp",82,"spillover1 rp",4,0,209,209,"Unambiguous","Mismatch",209
"11760",7,5,"spillover1","rp",82,"spillover1 rp",3,0,175,175,"Unambiguous","Match",175
"11762",7,1,"spillover1","rp",82,"spillover1 rp",3,0,211,211,"Unambiguous","Match",211
"11764",7,19,"spillover1","rp",82,"spillover1 rp",1,0,361,361,"Ambiguous","Match",361
"11766",7,16,"spillover1","rp",82,"spillover1 rp",2,0,446,446,"Ambiguous","Mismatch",446
"11768",7,15,"spillover1","rp",82,"spillover1 rp",1,0,165,165,"Ambiguous","Match",165
"11770",7,23,"spillover1","rp",82,"spillover1 rp",1,0,196,196,"Ambiguous","Match",196
"11772",7,10,"spillover1","rp",82,"spillover1 rp",4,0,301,301,"Unambiguous","Mismatch",301
"11774",7,9,"spillover1","rp",82,"spillover1 rp",3,0,289,289,"Unambiguous","Match",289
"11776",7,6,"spillover1","rp",82,"spillover1 rp",4,0,224,224,"Unambiguous","Mismatch",224
"11778",7,2,"spillover1","rp",82,"spillover1 rp",4,0,214,214,"Unambiguous","Mismatch",214
"11780",7,7,"spillover1","rp",82,"spillover1 rp",1,0,332,332,"Ambiguous","Match",332
"11782",7,13,"spillover1","rp",82,"spillover1 rp",3,0,196,196,"Unambiguous","Match",196
"11784",7,12,"spillover1","rp",82,"spillover1 rp",2,0,349,349,"Ambiguous","Mismatch",349
"11786",7,11,"spillover1","rp",82,"spillover1 rp",1,0,232,232,"Ambiguous","Match",232
"11788",7,3,"spillover1","rp",82,"spillover1 rp",1,0,281,281,"Ambiguous","Match",281
"11790",7,17,"spillover1","rp",82,"spillover1 rp",3,0,419,419,"Unambiguous","Match",419
"11792",7,22,"spillover1","rp",82,"spillover1 rp",4,0,293,293,"Unambiguous","Mismatch",293
"11793",8,1,"spillover1","rp",82,"spillover1 rp",4,0,473,473,"Unambiguous","Mismatch",473
"11795",8,8,"spillover1","rp",82,"spillover1 rp",3,0,5073,5073,"Unambiguous","Match",5073
"11797",8,4,"spillover1","rp",82,"spillover1 rp",3,0,1575,1575,"Unambiguous","Match",1575
"11799",8,5,"spillover1","rp",82,"spillover1 rp",4,0,151,151,"Unambiguous","Mismatch",151
"11801",8,15,"spillover1","rp",82,"spillover1 rp",2,0,319,319,"Ambiguous","Mismatch",319
"11803",8,14,"spillover1","rp",82,"spillover1 rp",1,0,5392,5392,"Ambiguous","Match",5392
"11805",8,21,"spillover1","rp",82,"spillover1 rp",4,0,152,152,"Unambiguous","Mismatch",152
"11807",8,18,"spillover1","rp",82,"spillover1 rp",1,0,2610,2610,"Ambiguous","Match",2610
"11809",8,2,"spillover1","rp",82,"spillover1 rp",1,0,497,497,"Ambiguous","Match",497
"11811",8,11,"spillover1","rp",82,"spillover1 rp",2,0,215,215,"Ambiguous","Mismatch",215
"11813",8,22,"spillover1","rp",82,"spillover1 rp",1,0,1755,1755,"Ambiguous","Match",1755
"11815",8,12,"spillover1","rp",82,"spillover1 rp",3,0,169,169,"Unambiguous","Match",169
"11817",8,20,"spillover1","rp",82,"spillover1 rp",3,1,0,NA,"Unambiguous","Match",NA
"11819",8,23,"spillover1","rp",82,"spillover1 rp",2,0,571,571,"Ambiguous","Mismatch",571
"11821",8,9,"spillover1","rp",82,"spillover1 rp",4,1,0,NA,"Unambiguous","Mismatch",NA
"11823",8,16,"spillover1","rp",82,"spillover1 rp",3,1,0,NA,"Unambiguous","Match",NA
"11825",8,3,"spillover1","rp",82,"spillover1 rp",2,0,167,167,"Ambiguous","Mismatch",167
"11827",8,6,"spillover1","rp",82,"spillover1 rp",1,0,153,153,"Ambiguous","Match",153
"11829",8,19,"spillover1","rp",82,"spillover1 rp",2,0,302,302,"Ambiguous","Mismatch",302
"11831",8,17,"spillover1","rp",82,"spillover1 rp",4,0,470,470,"Unambiguous","Mismatch",470
"11833",8,10,"spillover1","rp",82,"spillover1 rp",1,0,332,332,"Ambiguous","Match",332
"11835",8,7,"spillover1","rp",82,"spillover1 rp",2,1,0,NA,"Ambiguous","Mismatch",NA
"11837",8,24,"spillover1","rp",82,"spillover1 rp",3,0,240,240,"Unambiguous","Match",240
"11839",8,13,"spillover1","rp",82,"spillover1 rp",4,0,166,166,"Unambiguous","Mismatch",166
"11842",9,16,"spillover1","rp",82,"spillover1 rp",4,0,252,252,"Unambiguous","Mismatch",252
"11844",9,21,"spillover1","rp",82,"spillover1 rp",1,0,2820,2820,"Ambiguous","Match",2820
"11846",9,5,"spillover1","rp",82,"spillover1 rp",1,0,8382,8382,"Ambiguous","Match",8382
"11848",9,11,"spillover1","rp",82,"spillover1 rp",3,0,332,332,"Unambiguous","Match",332
"11850",9,14,"spillover1","rp",82,"spillover1 rp",2,0,428,428,"Ambiguous","Mismatch",428
"11852",9,3,"spillover1","rp",82,"spillover1 rp",3,0,1084,1084,"Unambiguous","Match",1084
"11854",9,2,"spillover1","rp",82,"spillover1 rp",2,0,394,394,"Ambiguous","Mismatch",394
"11856",9,10,"spillover1","rp",82,"spillover1 rp",2,0,226,226,"Ambiguous","Mismatch",226
"11858",9,24,"spillover1","rp",82,"spillover1 rp",4,0,238,238,"Unambiguous","Mismatch",238
"11860",9,7,"spillover1","rp",82,"spillover1 rp",3,0,218,218,"Unambiguous","Match",218
"11862",9,20,"spillover1","rp",82,"spillover1 rp",4,0,394,394,"Unambiguous","Mismatch",394
"11864",9,19,"spillover1","rp",82,"spillover1 rp",3,0,302,302,"Unambiguous","Match",302
"11866",9,15,"spillover1","rp",82,"spillover1 rp",3,0,426,426,"Unambiguous","Match",426
"11868",9,1,"spillover1","rp",82,"spillover1 rp",1,0,382,382,"Ambiguous","Match",382
"11870",9,18,"spillover1","rp",82,"spillover1 rp",2,0,200,200,"Ambiguous","Mismatch",200
"11872",9,17,"spillover1","rp",82,"spillover1 rp",1,0,9862,9862,"Ambiguous","Match",9862
"11874",9,23,"spillover1","rp",82,"spillover1 rp",3,0,232,232,"Unambiguous","Match",232
"11876",9,9,"spillover1","rp",82,"spillover1 rp",1,0,264,264,"Ambiguous","Match",264
"11878",9,13,"spillover1","rp",82,"spillover1 rp",1,0,366,366,"Ambiguous","Match",366
"11880",9,4,"spillover1","rp",82,"spillover1 rp",4,0,2190,2190,"Unambiguous","Mismatch",2190
"11882",9,22,"spillover1","rp",82,"spillover1 rp",2,0,486,486,"Ambiguous","Mismatch",486
"11884",9,8,"spillover1","rp",82,"spillover1 rp",4,0,412,412,"Unambiguous","Mismatch",412
"11886",9,12,"spillover1","rp",82,"spillover1 rp",4,0,464,464,"Unambiguous","Mismatch",464
"11888",9,6,"spillover1","rp",82,"spillover1 rp",2,0,356,356,"Ambiguous","Mismatch",356
"11889",10,23,"spillover1","rp",82,"spillover1 rp",4,0,274,274,"Unambiguous","Mismatch",274
"11891",10,18,"spillover1","rp",82,"spillover1 rp",3,0,328,328,"Unambiguous","Match",328
"11893",10,19,"spillover1","rp",82,"spillover1 rp",4,0,254,254,"Unambiguous","Mismatch",254
"11895",10,16,"spillover1","rp",82,"spillover1 rp",1,0,2860,2860,"Ambiguous","Match",2860
"11897",10,17,"spillover1","rp",82,"spillover1 rp",2,0,2606,2606,"Ambiguous","Mismatch",2606
"11899",10,1,"spillover1","rp",82,"spillover1 rp",2,0,288,288,"Ambiguous","Mismatch",288
"11901",10,22,"spillover1","rp",82,"spillover1 rp",3,0,268,268,"Unambiguous","Match",268
"11903",10,20,"spillover1","rp",82,"spillover1 rp",1,0,374,374,"Ambiguous","Match",374
"11905",10,14,"spillover1","rp",82,"spillover1 rp",3,0,370,370,"Unambiguous","Match",370
"11907",10,11,"spillover1","rp",82,"spillover1 rp",4,0,460,460,"Unambiguous","Mismatch",460
"11909",10,15,"spillover1","rp",82,"spillover1 rp",4,0,228,228,"Unambiguous","Mismatch",228
"11911",10,7,"spillover1","rp",82,"spillover1 rp",4,0,942,942,"Unambiguous","Mismatch",942
"11913",10,13,"spillover1","rp",82,"spillover1 rp",2,0,3318,3318,"Ambiguous","Mismatch",3318
"11915",10,24,"spillover1","rp",82,"spillover1 rp",1,0,266,266,"Ambiguous","Match",266
"11917",10,8,"spillover1","rp",82,"spillover1 rp",1,0,312,312,"Ambiguous","Match",312
"11919",10,3,"spillover1","rp",82,"spillover1 rp",4,0,848,848,"Unambiguous","Mismatch",848
"11921",10,6,"spillover1","rp",82,"spillover1 rp",3,0,400,400,"Unambiguous","Match",400
"11923",10,4,"spillover1","rp",82,"spillover1 rp",1,0,1010,1010,"Ambiguous","Match",1010
"11925",10,5,"spillover1","rp",82,"spillover1 rp",2,0,242,242,"Ambiguous","Mismatch",242
"11927",10,21,"spillover1","rp",82,"spillover1 rp",2,0,220,220,"Ambiguous","Mismatch",220
"11929",10,9,"spillover1","rp",82,"spillover1 rp",2,0,276,276,"Ambiguous","Mismatch",276
"11931",10,2,"spillover1","rp",82,"spillover1 rp",3,0,258,258,"Unambiguous","Match",258
"11933",10,12,"spillover1","rp",82,"spillover1 rp",1,0,254,254,"Ambiguous","Match",254
"11935",10,10,"spillover1","rp",82,"spillover1 rp",3,0,232,232,"Unambiguous","Match",232
"11937",11,3,"spillover1","rp",82,"spillover1 rp",1,0,512,512,"Ambiguous","Match",512
"11939",11,18,"spillover1","rp",82,"spillover1 rp",4,0,712,712,"Unambiguous","Mismatch",712
"11941",11,24,"spillover1","rp",82,"spillover1 rp",2,0,570,570,"Ambiguous","Mismatch",570
"11943",11,15,"spillover1","rp",82,"spillover1 rp",1,0,436,436,"Ambiguous","Match",436
"11945",11,9,"spillover1","rp",82,"spillover1 rp",3,0,340,340,"Unambiguous","Match",340
"11947",11,10,"spillover1","rp",82,"spillover1 rp",4,0,528,528,"Unambiguous","Mismatch",528
"11949",11,2,"spillover1","rp",82,"spillover1 rp",4,0,594,594,"Unambiguous","Mismatch",594
"11951",11,19,"spillover1","rp",82,"spillover1 rp",1,0,564,564,"Ambiguous","Match",564
"11953",11,12,"spillover1","rp",82,"spillover1 rp",2,0,1622,1622,"Ambiguous","Mismatch",1622
"11955",11,16,"spillover1","rp",82,"spillover1 rp",2,0,470,470,"Ambiguous","Mismatch",470
"11957",11,22,"spillover1","rp",82,"spillover1 rp",4,0,694,694,"Unambiguous","Mismatch",694
"11959",11,21,"spillover1","rp",82,"spillover1 rp",3,0,450,450,"Unambiguous","Match",450
"11961",11,1,"spillover1","rp",82,"spillover1 rp",3,0,442,442,"Unambiguous","Match",442
"11963",11,20,"spillover1","rp",82,"spillover1 rp",2,0,318,318,"Ambiguous","Mismatch",318
"11965",11,14,"spillover1","rp",82,"spillover1 rp",4,0,188,188,"Unambiguous","Mismatch",188
"11967",11,17,"spillover1","rp",82,"spillover1 rp",3,0,268,268,"Unambiguous","Match",268
"11969",11,4,"spillover1","rp",82,"spillover1 rp",2,0,596,596,"Ambiguous","Mismatch",596
"11971",11,11,"spillover1","rp",82,"spillover1 rp",1,0,570,570,"Ambiguous","Match",570
"11973",11,6,"spillover1","rp",82,"spillover1 rp",4,0,140,140,"Unambiguous","Mismatch",140
"11975",11,8,"spillover1","rp",82,"spillover1 rp",2,0,440,440,"Ambiguous","Mismatch",440
"11977",11,23,"spillover1","rp",82,"spillover1 rp",1,0,380,380,"Ambiguous","Match",380
"11979",11,5,"spillover1","rp",82,"spillover1 rp",3,0,306,306,"Unambiguous","Match",306
"11981",11,7,"spillover1","rp",82,"spillover1 rp",1,0,2128,2128,"Ambiguous","Match",NA
"11983",11,13,"spillover1","rp",82,"spillover1 rp",3,0,420,420,"Unambiguous","Match",420
"11985",12,14,"spillover1","rp",82,"spillover1 rp",3,0,273,273,"Unambiguous","Match",273
"11987",12,7,"spillover1","rp",82,"spillover1 rp",4,0,295,295,"Unambiguous","Mismatch",295
"11989",12,11,"spillover1","rp",82,"spillover1 rp",4,0,276,276,"Unambiguous","Mismatch",276
"11991",12,19,"spillover1","rp",82,"spillover1 rp",4,0,451,451,"Unambiguous","Mismatch",451
"11993",12,24,"spillover1","rp",82,"spillover1 rp",1,0,333,333,"Ambiguous","Match",333
"11995",12,18,"spillover1","rp",82,"spillover1 rp",3,0,236,236,"Unambiguous","Match",236
"11997",12,15,"spillover1","rp",82,"spillover1 rp",4,0,892,892,"Unambiguous","Mismatch",892
"11999",12,20,"spillover1","rp",82,"spillover1 rp",1,0,449,449,"Ambiguous","Match",449
"12001",12,22,"spillover1","rp",82,"spillover1 rp",3,0,201,201,"Unambiguous","Match",201
"12003",12,23,"spillover1","rp",82,"spillover1 rp",4,0,175,175,"Unambiguous","Mismatch",175
"12005",12,2,"spillover1","rp",82,"spillover1 rp",3,0,361,361,"Unambiguous","Match",361
"12007",12,6,"spillover1","rp",82,"spillover1 rp",3,0,262,262,"Unambiguous","Match",262
