"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"51",2,48,"disamb","fp",74,"disamb fp",5,0,180,180,"Ambiguous","Consistent",180
"53",2,40,"disamb","fp",74,"disamb fp",5,1,0,NA,"Ambiguous","Consistent",NA
"55",2,28,"disamb","fp",74,"disamb fp",5,0,705,705,"Ambiguous","Consistent",705
"57",2,38,"disamb","fp",74,"disamb fp",7,0,640,640,"Ambiguous","Inconsistent",640
"59",2,42,"disamb","fp",74,"disamb fp",7,0,364,364,"Ambiguous","Inconsistent",364
"61",2,37,"disamb","fp",74,"disamb fp",6,0,273,273,"Unambiguous","Consistent",273
"63",2,29,"disamb","fp",74,"disamb fp",6,0,203,203,"Unambiguous","Consistent",203
"65",2,45,"disamb","fp",74,"disamb fp",6,0,383,383,"Unambiguous","Consistent",383
"67",2,41,"disamb","fp",74,"disamb fp",6,0,433,433,"Unambiguous","Consistent",433
"69",2,35,"disamb","fp",74,"disamb fp",8,0,507,507,"Unambiguous","Inconsistent",507
"71",2,44,"disamb","fp",74,"disamb fp",5,0,721,721,"Ambiguous","Consistent",721
"73",2,46,"disamb","fp",74,"disamb fp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"75",2,26,"disamb","fp",74,"disamb fp",7,0,210,210,"Ambiguous","Inconsistent",210
"77",2,25,"disamb","fp",74,"disamb fp",6,1,0,NA,"Unambiguous","Consistent",NA
"79",2,47,"disamb","fp",74,"disamb fp",8,0,356,356,"Unambiguous","Inconsistent",356
"81",2,34,"disamb","fp",74,"disamb fp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"83",2,43,"disamb","fp",74,"disamb fp",8,0,334,334,"Unambiguous","Inconsistent",334
"85",2,33,"disamb","fp",74,"disamb fp",6,0,424,424,"Unambiguous","Consistent",424
"87",2,39,"disamb","fp",74,"disamb fp",8,0,870,870,"Unambiguous","Inconsistent",870
"89",2,30,"disamb","fp",74,"disamb fp",7,0,130,130,"Ambiguous","Inconsistent",130
"91",2,31,"disamb","fp",74,"disamb fp",8,0,111,111,"Unambiguous","Inconsistent",111
"93",2,36,"disamb","fp",74,"disamb fp",5,0,674,674,"Ambiguous","Consistent",674
"95",2,27,"disamb","fp",74,"disamb fp",8,0,209,209,"Unambiguous","Inconsistent",209
"97",3,36,"disamb","fp",74,"disamb fp",6,0,244,244,"Unambiguous","Consistent",244
"99",3,27,"disamb","fp",74,"disamb fp",5,0,239,239,"Ambiguous","Consistent",239
"101",3,37,"disamb","fp",74,"disamb fp",7,0,663,663,"Ambiguous","Inconsistent",663
"103",3,41,"disamb","fp",74,"disamb fp",7,0,335,335,"Ambiguous","Inconsistent",335
"105",3,26,"disamb","fp",74,"disamb fp",8,0,288,288,"Unambiguous","Inconsistent",288
"107",3,45,"disamb","fp",74,"disamb fp",7,0,489,489,"Ambiguous","Inconsistent",489
"109",3,42,"disamb","fp",74,"disamb fp",8,0,706,706,"Unambiguous","Inconsistent",706
"111",3,47,"disamb","fp",74,"disamb fp",5,0,738,738,"Ambiguous","Consistent",738
"113",3,29,"disamb","fp",74,"disamb fp",7,0,906,906,"Ambiguous","Inconsistent",906
"115",3,34,"disamb","fp",74,"disamb fp",8,0,555,555,"Unambiguous","Inconsistent",555
"117",3,39,"disamb","fp",74,"disamb fp",5,0,412,412,"Ambiguous","Consistent",412
"119",3,48,"disamb","fp",74,"disamb fp",6,0,417,417,"Unambiguous","Consistent",417
"121",3,44,"disamb","fp",74,"disamb fp",6,0,328,328,"Unambiguous","Consistent",328
"123",3,43,"disamb","fp",74,"disamb fp",5,0,360,360,"Ambiguous","Consistent",360
"125",3,28,"disamb","fp",74,"disamb fp",6,0,274,274,"Unambiguous","Consistent",274
"127",3,40,"disamb","fp",74,"disamb fp",6,0,478,478,"Unambiguous","Consistent",478
"129",3,30,"disamb","fp",74,"disamb fp",8,0,312,312,"Unambiguous","Inconsistent",312
"131",3,32,"disamb","fp",74,"disamb fp",6,0,652,652,"Unambiguous","Consistent",652
"133",3,25,"disamb","fp",74,"disamb fp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"135",3,38,"disamb","fp",74,"disamb fp",8,0,238,238,"Unambiguous","Inconsistent",238
"137",3,33,"disamb","fp",74,"disamb fp",7,0,445,445,"Ambiguous","Inconsistent",445
"139",3,31,"disamb","fp",74,"disamb fp",5,0,291,291,"Ambiguous","Consistent",291
"141",3,46,"disamb","fp",74,"disamb fp",8,0,380,380,"Unambiguous","Inconsistent",380
"143",3,35,"disamb","fp",74,"disamb fp",5,0,261,261,"Ambiguous","Consistent",261
"145",4,28,"disamb","fp",74,"disamb fp",7,0,486,486,"Ambiguous","Inconsistent",486
"147",4,31,"disamb","fp",74,"disamb fp",6,0,477,477,"Unambiguous","Consistent",477
"149",4,44,"disamb","fp",74,"disamb fp",7,0,1384,1384,"Ambiguous","Inconsistent",1384
"151",4,26,"disamb","fp",74,"disamb fp",5,0,686,686,"Ambiguous","Consistent",686
"153",4,37,"disamb","fp",74,"disamb fp",8,0,653,653,"Unambiguous","Inconsistent",653
"155",4,32,"disamb","fp",74,"disamb fp",7,0,476,476,"Ambiguous","Inconsistent",476
"157",4,36,"disamb","fp",74,"disamb fp",7,0,690,690,"Ambiguous","Inconsistent",690
"159",4,38,"disamb","fp",74,"disamb fp",5,0,1002,1002,"Ambiguous","Consistent",1002
"161",4,46,"disamb","fp",74,"disamb fp",5,0,293,293,"Ambiguous","Consistent",293
"162",4,29,"disamb","fp",74,"disamb fp",8,0,482,482,"Unambiguous","Inconsistent",482
"164",4,43,"disamb","fp",74,"disamb fp",6,0,418,418,"Unambiguous","Consistent",418
"166",4,33,"disamb","fp",74,"disamb fp",8,0,957,957,"Unambiguous","Inconsistent",957
"168",4,45,"disamb","fp",74,"disamb fp",8,0,636,636,"Unambiguous","Inconsistent",636
"170",4,30,"disamb","fp",74,"disamb fp",5,0,244,244,"Ambiguous","Consistent",244
"171",4,40,"disamb","fp",74,"disamb fp",7,0,331,331,"Ambiguous","Inconsistent",331
"173",4,41,"disamb","fp",74,"disamb fp",8,0,942,942,"Unambiguous","Inconsistent",942
"175",4,48,"disamb","fp",74,"disamb fp",7,0,183,183,"Ambiguous","Inconsistent",183
"177",4,42,"disamb","fp",74,"disamb fp",5,0,493,493,"Ambiguous","Consistent",493
"178",4,25,"disamb","fp",74,"disamb fp",8,0,346,346,"Unambiguous","Inconsistent",346
"180",4,27,"disamb","fp",74,"disamb fp",6,0,888,888,"Unambiguous","Consistent",888
"182",4,47,"disamb","fp",74,"disamb fp",6,0,154,154,"Unambiguous","Consistent",154
"184",4,39,"disamb","fp",74,"disamb fp",6,0,594,594,"Unambiguous","Consistent",594
"186",4,34,"disamb","fp",74,"disamb fp",5,0,460,460,"Ambiguous","Consistent",460
"187",4,35,"disamb","fp",74,"disamb fp",6,0,795,795,"Unambiguous","Consistent",795
"190",5,42,"disamb","fp",74,"disamb fp",6,0,407,407,"Unambiguous","Consistent",407
"192",5,47,"disamb","fp",74,"disamb fp",7,0,284,284,"Ambiguous","Inconsistent",284
"194",5,25,"disamb","fp",74,"disamb fp",5,0,384,384,"Ambiguous","Consistent",384
"196",5,43,"disamb","fp",74,"disamb fp",7,0,906,906,"Ambiguous","Inconsistent",906
"198",5,33,"disamb","fp",74,"disamb fp",5,0,366,366,"Ambiguous","Consistent",366
"200",5,41,"disamb","fp",74,"disamb fp",5,0,478,478,"Ambiguous","Consistent",478
"202",5,29,"disamb","fp",74,"disamb fp",5,0,481,481,"Ambiguous","Consistent",481
"204",5,39,"disamb","fp",74,"disamb fp",7,0,595,595,"Ambiguous","Inconsistent",595
"206",5,40,"disamb","fp",74,"disamb fp",8,0,709,709,"Unambiguous","Inconsistent",709
"208",5,28,"disamb","fp",74,"disamb fp",8,0,644,644,"Unambiguous","Inconsistent",644
"210",5,46,"disamb","fp",74,"disamb fp",6,0,271,271,"Unambiguous","Consistent",271
"212",5,31,"disamb","fp",74,"disamb fp",7,0,453,453,"Ambiguous","Inconsistent",453
"214",5,36,"disamb","fp",74,"disamb fp",8,0,390,390,"Unambiguous","Inconsistent",390
"216",5,27,"disamb","fp",74,"disamb fp",7,0,452,452,"Ambiguous","Inconsistent",452
"218",5,38,"disamb","fp",74,"disamb fp",6,0,407,407,"Unambiguous","Consistent",407
"220",5,26,"disamb","fp",74,"disamb fp",6,0,195,195,"Unambiguous","Consistent",195
"222",5,44,"disamb","fp",74,"disamb fp",8,0,427,427,"Unambiguous","Inconsistent",427
"224",5,45,"disamb","fp",74,"disamb fp",5,0,474,474,"Ambiguous","Consistent",474
"226",5,30,"disamb","fp",74,"disamb fp",6,0,349,349,"Unambiguous","Consistent",349
"228",5,32,"disamb","fp",74,"disamb fp",8,0,595,595,"Unambiguous","Inconsistent",595
"230",5,37,"disamb","fp",74,"disamb fp",5,0,524,524,"Ambiguous","Consistent",524
"232",5,34,"disamb","fp",74,"disamb fp",6,0,931,931,"Unambiguous","Consistent",931
"234",5,48,"disamb","fp",74,"disamb fp",8,0,377,377,"Unambiguous","Inconsistent",377
"236",5,35,"disamb","fp",74,"disamb fp",7,0,501,501,"Ambiguous","Inconsistent",501
"237",6,48,"disamb","fp",74,"disamb fp",5,0,643,643,"Ambiguous","Consistent",643
"239",6,40,"disamb","fp",74,"disamb fp",5,0,310,310,"Ambiguous","Consistent",310
"241",6,28,"disamb","fp",74,"disamb fp",5,0,226,226,"Ambiguous","Consistent",226
"243",6,46,"disamb","fp",74,"disamb fp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"245",6,30,"disamb","fp",74,"disamb fp",7,0,336,336,"Ambiguous","Inconsistent",336
"247",6,31,"disamb","fp",74,"disamb fp",8,0,731,731,"Unambiguous","Inconsistent",731
"249",6,38,"disamb","fp",74,"disamb fp",7,0,761,761,"Ambiguous","Inconsistent",761
"251",6,35,"disamb","fp",74,"disamb fp",8,0,320,320,"Unambiguous","Inconsistent",320
"253",6,44,"disamb","fp",74,"disamb fp",5,0,417,417,"Ambiguous","Consistent",417
"255",6,29,"disamb","fp",74,"disamb fp",6,0,635,635,"Unambiguous","Consistent",635
"257",6,32,"disamb","fp",74,"disamb fp",5,0,166,166,"Ambiguous","Consistent",166
"259",6,47,"disamb","fp",74,"disamb fp",8,0,829,829,"Unambiguous","Inconsistent",829
"261",6,41,"disamb","fp",74,"disamb fp",6,0,828,828,"Unambiguous","Consistent",828
"263",6,33,"disamb","fp",74,"disamb fp",6,0,455,455,"Unambiguous","Consistent",455
"265",6,27,"disamb","fp",74,"disamb fp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"267",6,25,"disamb","fp",74,"disamb fp",6,0,396,396,"Unambiguous","Consistent",396
"269",6,39,"disamb","fp",74,"disamb fp",8,0,578,578,"Unambiguous","Inconsistent",578
"271",6,42,"disamb","fp",74,"disamb fp",7,0,601,601,"Ambiguous","Inconsistent",601
"273",6,45,"disamb","fp",74,"disamb fp",6,0,340,340,"Unambiguous","Consistent",340
"275",6,36,"disamb","fp",74,"disamb fp",5,0,717,717,"Ambiguous","Consistent",717
"277",6,34,"disamb","fp",74,"disamb fp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"279",6,37,"disamb","fp",74,"disamb fp",6,0,482,482,"Unambiguous","Consistent",482
"281",6,26,"disamb","fp",74,"disamb fp",7,0,457,457,"Ambiguous","Inconsistent",457
"283",6,43,"disamb","fp",74,"disamb fp",8,0,206,206,"Unambiguous","Inconsistent",206
"285",7,47,"disamb","fp",74,"disamb fp",5,0,978,978,"Ambiguous","Consistent",978
"287",7,31,"disamb","fp",74,"disamb fp",5,0,584,584,"Ambiguous","Consistent",584
"289",7,30,"disamb","fp",74,"disamb fp",8,0,601,601,"Unambiguous","Inconsistent",601
"291",7,44,"disamb","fp",74,"disamb fp",6,0,425,425,"Unambiguous","Consistent",425
"293",7,42,"disamb","fp",74,"disamb fp",8,0,356,356,"Unambiguous","Inconsistent",356
"295",7,38,"disamb","fp",74,"disamb fp",8,0,352,352,"Unambiguous","Inconsistent",352
"297",7,39,"disamb","fp",74,"disamb fp",5,0,238,238,"Ambiguous","Consistent",238
"299",7,37,"disamb","fp",74,"disamb fp",7,0,460,460,"Ambiguous","Inconsistent",460
"301",7,28,"disamb","fp",74,"disamb fp",6,0,299,299,"Unambiguous","Consistent",299
"303",7,27,"disamb","fp",74,"disamb fp",5,0,286,286,"Ambiguous","Consistent",286
"305",7,34,"disamb","fp",74,"disamb fp",8,0,287,287,"Unambiguous","Inconsistent",287
"307",7,32,"disamb","fp",74,"disamb fp",6,0,282,282,"Unambiguous","Consistent",282
"309",7,36,"disamb","fp",74,"disamb fp",6,0,377,377,"Unambiguous","Consistent",377
"311",7,35,"disamb","fp",74,"disamb fp",5,0,198,198,"Ambiguous","Consistent",198
"313",7,45,"disamb","fp",74,"disamb fp",7,0,676,676,"Ambiguous","Inconsistent",676
"315",7,33,"disamb","fp",74,"disamb fp",7,0,327,327,"Ambiguous","Inconsistent",327
"317",7,29,"disamb","fp",74,"disamb fp",7,0,464,464,"Ambiguous","Inconsistent",464
"319",7,48,"disamb","fp",74,"disamb fp",6,1,0,NA,"Unambiguous","Consistent",NA
"321",7,26,"disamb","fp",74,"disamb fp",8,0,599,599,"Unambiguous","Inconsistent",599
"323",7,41,"disamb","fp",74,"disamb fp",7,0,285,285,"Ambiguous","Inconsistent",285
"325",7,25,"disamb","fp",74,"disamb fp",7,0,244,244,"Ambiguous","Inconsistent",244
"327",7,40,"disamb","fp",74,"disamb fp",6,0,373,373,"Unambiguous","Consistent",373
"329",7,43,"disamb","fp",74,"disamb fp",5,0,583,583,"Ambiguous","Consistent",583
"331",7,46,"disamb","fp",74,"disamb fp",8,0,349,349,"Unambiguous","Inconsistent",349
"334",8,35,"disamb","fp",74,"disamb fp",6,0,183,183,"Unambiguous","Consistent",183
"336",8,41,"disamb","fp",74,"disamb fp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"338",8,47,"disamb","fp",74,"disamb fp",6,0,282,282,"Unambiguous","Consistent",282
"340",8,29,"disamb","fp",74,"disamb fp",8,0,219,219,"Unambiguous","Inconsistent",219
"342",8,28,"disamb","fp",74,"disamb fp",7,0,385,385,"Ambiguous","Inconsistent",385
"344",8,46,"disamb","fp",74,"disamb fp",5,0,164,164,"Ambiguous","Consistent",164
"346",8,31,"disamb","fp",74,"disamb fp",6,0,251,251,"Unambiguous","Consistent",251
"348",8,44,"disamb","fp",74,"disamb fp",7,0,189,189,"Ambiguous","Inconsistent",189
"350",8,39,"disamb","fp",74,"disamb fp",6,0,98,98,"Unambiguous","Consistent",98
"352",8,36,"disamb","fp",74,"disamb fp",7,0,143,143,"Ambiguous","Inconsistent",143
"354",8,38,"disamb","fp",74,"disamb fp",5,0,279,279,"Ambiguous","Consistent",279
"356",8,32,"disamb","fp",74,"disamb fp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"358",8,34,"disamb","fp",74,"disamb fp",5,0,450,450,"Ambiguous","Consistent",450
"360",8,30,"disamb","fp",74,"disamb fp",5,0,356,356,"Ambiguous","Consistent",356
"362",8,26,"disamb","fp",74,"disamb fp",5,0,220,220,"Ambiguous","Consistent",220
"364",8,40,"disamb","fp",74,"disamb fp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"366",8,33,"disamb","fp",74,"disamb fp",8,0,279,279,"Unambiguous","Inconsistent",279
"368",8,37,"disamb","fp",74,"disamb fp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"370",8,25,"disamb","fp",74,"disamb fp",8,0,257,257,"Unambiguous","Inconsistent",257
"372",8,45,"disamb","fp",74,"disamb fp",8,0,512,512,"Unambiguous","Inconsistent",512
"374",8,27,"disamb","fp",74,"disamb fp",6,0,294,294,"Unambiguous","Consistent",294
"376",8,43,"disamb","fp",74,"disamb fp",6,0,200,200,"Unambiguous","Consistent",200
"378",8,48,"disamb","fp",74,"disamb fp",7,0,280,280,"Ambiguous","Inconsistent",280
"380",8,42,"disamb","fp",74,"disamb fp",5,1,0,NA,"Ambiguous","Consistent",NA
"381",9,29,"disamb","fp",74,"disamb fp",5,0,168,168,"Ambiguous","Consistent",168
"383",9,31,"disamb","fp",74,"disamb fp",7,0,254,254,"Ambiguous","Inconsistent",254
"385",9,44,"disamb","fp",74,"disamb fp",8,0,398,398,"Unambiguous","Inconsistent",398
"387",9,32,"disamb","fp",74,"disamb fp",8,0,298,298,"Unambiguous","Inconsistent",298
"389",9,26,"disamb","fp",74,"disamb fp",6,0,414,414,"Unambiguous","Consistent",414
"391",9,33,"disamb","fp",74,"disamb fp",5,0,410,410,"Ambiguous","Consistent",410
"393",9,47,"disamb","fp",74,"disamb fp",7,0,440,440,"Ambiguous","Inconsistent",440
"395",9,45,"disamb","fp",74,"disamb fp",5,0,512,512,"Ambiguous","Consistent",512
"397",9,37,"disamb","fp",74,"disamb fp",5,0,742,742,"Ambiguous","Consistent",742
"399",9,46,"disamb","fp",74,"disamb fp",6,0,318,318,"Unambiguous","Consistent",318
"401",9,25,"disamb","fp",74,"disamb fp",5,0,370,370,"Ambiguous","Consistent",370
"403",9,40,"disamb","fp",74,"disamb fp",8,0,282,282,"Unambiguous","Inconsistent",282
"405",9,27,"disamb","fp",74,"disamb fp",7,0,358,358,"Ambiguous","Inconsistent",358
"407",9,41,"disamb","fp",74,"disamb fp",5,0,442,442,"Ambiguous","Consistent",442
"409",9,30,"disamb","fp",74,"disamb fp",6,0,270,270,"Unambiguous","Consistent",270
"411",9,38,"disamb","fp",74,"disamb fp",6,0,290,290,"Unambiguous","Consistent",290
"413",9,39,"disamb","fp",74,"disamb fp",7,0,270,270,"Ambiguous","Inconsistent",270
"415",9,43,"disamb","fp",74,"disamb fp",7,0,262,262,"Ambiguous","Inconsistent",262
"417",9,28,"disamb","fp",74,"disamb fp",8,0,336,336,"Unambiguous","Inconsistent",336
"419",9,34,"disamb","fp",74,"disamb fp",6,0,376,376,"Unambiguous","Consistent",376
"421",9,36,"disamb","fp",74,"disamb fp",8,0,216,216,"Unambiguous","Inconsistent",216
"423",9,35,"disamb","fp",74,"disamb fp",7,0,204,204,"Ambiguous","Inconsistent",204
"425",9,48,"disamb","fp",74,"disamb fp",8,0,280,280,"Unambiguous","Inconsistent",280
"427",9,42,"disamb","fp",74,"disamb fp",6,0,548,548,"Unambiguous","Consistent",548
"430",10,30,"disamb","fp",74,"disamb fp",7,0,198,198,"Ambiguous","Inconsistent",198
"432",10,32,"disamb","fp",74,"disamb fp",5,0,362,362,"Ambiguous","Consistent",362
"434",10,41,"disamb","fp",74,"disamb fp",6,0,602,602,"Unambiguous","Consistent",602
"436",10,36,"disamb","fp",74,"disamb fp",5,0,466,466,"Ambiguous","Consistent",466
"438",10,40,"disamb","fp",74,"disamb fp",5,0,446,446,"Ambiguous","Consistent",446
"440",10,27,"disamb","fp",74,"disamb fp",8,0,420,420,"Unambiguous","Inconsistent",420
"442",10,46,"disamb","fp",74,"disamb fp",7,0,330,330,"Ambiguous","Inconsistent",330
"444",10,42,"disamb","fp",74,"disamb fp",7,0,344,344,"Ambiguous","Inconsistent",344
"446",10,37,"disamb","fp",74,"disamb fp",6,0,446,446,"Unambiguous","Consistent",446
"448",10,28,"disamb","fp",74,"disamb fp",5,0,354,354,"Ambiguous","Consistent",354
"450",10,35,"disamb","fp",74,"disamb fp",8,0,306,306,"Unambiguous","Inconsistent",306
"452",10,48,"disamb","fp",74,"disamb fp",5,0,326,326,"Ambiguous","Consistent",326
"454",10,33,"disamb","fp",74,"disamb fp",6,0,426,426,"Unambiguous","Consistent",426
"456",10,25,"disamb","fp",74,"disamb fp",6,0,328,328,"Unambiguous","Consistent",328
"458",10,29,"disamb","fp",74,"disamb fp",6,0,268,268,"Unambiguous","Consistent",268
"460",10,31,"disamb","fp",74,"disamb fp",8,0,264,264,"Unambiguous","Inconsistent",264
"462",10,44,"disamb","fp",74,"disamb fp",5,0,484,484,"Ambiguous","Consistent",484
"464",10,34,"disamb","fp",74,"disamb fp",7,0,208,208,"Ambiguous","Inconsistent",208
"466",10,26,"disamb","fp",74,"disamb fp",7,0,350,350,"Ambiguous","Inconsistent",350
"468",10,39,"disamb","fp",74,"disamb fp",8,0,308,308,"Unambiguous","Inconsistent",308
"470",10,47,"disamb","fp",74,"disamb fp",8,0,216,216,"Unambiguous","Inconsistent",216
"472",10,38,"disamb","fp",74,"disamb fp",7,0,396,396,"Ambiguous","Inconsistent",396
"474",10,45,"disamb","fp",74,"disamb fp",6,0,330,330,"Unambiguous","Consistent",330
"476",10,43,"disamb","fp",74,"disamb fp",8,0,304,304,"Unambiguous","Inconsistent",304
"478",11,25,"disamb","fp",74,"disamb fp",7,0,856,856,"Ambiguous","Inconsistent",856
"480",11,45,"disamb","fp",74,"disamb fp",7,0,836,836,"Ambiguous","Inconsistent",836
"482",11,26,"disamb","fp",74,"disamb fp",8,0,666,666,"Unambiguous","Inconsistent",666
"484",11,46,"disamb","fp",74,"disamb fp",8,0,420,420,"Unambiguous","Inconsistent",420
"486",11,27,"disamb","fp",74,"disamb fp",5,0,432,432,"Ambiguous","Consistent",432
"488",11,31,"disamb","fp",74,"disamb fp",5,0,714,714,"Ambiguous","Consistent",714
"490",11,41,"disamb","fp",74,"disamb fp",7,0,1262,1262,"Ambiguous","Inconsistent",1262
"492",11,30,"disamb","fp",74,"disamb fp",8,0,446,446,"Unambiguous","Inconsistent",446
"494",11,38,"disamb","fp",74,"disamb fp",8,0,666,666,"Unambiguous","Inconsistent",666
"496",11,47,"disamb","fp",74,"disamb fp",5,0,758,758,"Ambiguous","Consistent",758
"498",11,36,"disamb","fp",74,"disamb fp",6,0,522,522,"Unambiguous","Consistent",522
"500",11,37,"disamb","fp",74,"disamb fp",7,0,518,518,"Ambiguous","Inconsistent",518
"502",11,32,"disamb","fp",74,"disamb fp",6,0,552,552,"Unambiguous","Consistent",552
"504",11,44,"disamb","fp",74,"disamb fp",6,0,876,876,"Unambiguous","Consistent",876
"506",11,43,"disamb","fp",74,"disamb fp",5,0,784,784,"Ambiguous","Consistent",784
"508",11,28,"disamb","fp",74,"disamb fp",6,0,252,252,"Unambiguous","Consistent",252
"510",11,48,"disamb","fp",74,"disamb fp",6,0,760,760,"Unambiguous","Consistent",760
"512",11,42,"disamb","fp",74,"disamb fp",8,0,390,390,"Unambiguous","Inconsistent",390
"514",11,40,"disamb","fp",74,"disamb fp",6,0,806,806,"Unambiguous","Consistent",806
"516",11,35,"disamb","fp",74,"disamb fp",5,0,836,836,"Ambiguous","Consistent",836
"518",11,33,"disamb","fp",74,"disamb fp",7,0,686,686,"Ambiguous","Inconsistent",686
"520",11,39,"disamb","fp",74,"disamb fp",5,0,628,628,"Ambiguous","Consistent",628
"522",11,29,"disamb","fp",74,"disamb fp",7,0,386,386,"Ambiguous","Inconsistent",386
"524",11,34,"disamb","fp",74,"disamb fp",8,0,416,416,"Unambiguous","Inconsistent",416
"526",12,33,"disamb","fp",74,"disamb fp",6,0,309,309,"Unambiguous","Consistent",309
"528",12,34,"disamb","fp",74,"disamb fp",7,0,208,208,"Ambiguous","Inconsistent",208
"530",12,43,"disamb","fp",74,"disamb fp",8,0,226,226,"Unambiguous","Inconsistent",226
"532",12,35,"disamb","fp",74,"disamb fp",8,0,565,565,"Unambiguous","Inconsistent",565
"534",12,38,"disamb","fp",74,"disamb fp",7,0,195,195,"Ambiguous","Inconsistent",195
"536",12,44,"disamb","fp",74,"disamb fp",5,0,200,200,"Ambiguous","Consistent",200
"538",12,25,"disamb","fp",74,"disamb fp",6,0,164,164,"Unambiguous","Consistent",164
"540",12,36,"disamb","fp",74,"disamb fp",5,0,476,476,"Ambiguous","Consistent",476
"542",12,28,"disamb","fp",74,"disamb fp",5,0,138,138,"Ambiguous","Consistent",138
"544",12,31,"disamb","fp",74,"disamb fp",8,0,125,125,"Unambiguous","Inconsistent",125
"546",12,29,"disamb","fp",74,"disamb fp",6,0,136,136,"Unambiguous","Consistent",136
"548",12,30,"disamb","fp",74,"disamb fp",7,0,246,246,"Ambiguous","Inconsistent",246
"550",12,45,"disamb","fp",74,"disamb fp",6,0,288,288,"Unambiguous","Consistent",288
"552",12,27,"disamb","fp",74,"disamb fp",8,0,448,448,"Unambiguous","Inconsistent",448
"554",12,46,"disamb","fp",74,"disamb fp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"556",12,41,"disamb","fp",74,"disamb fp",6,0,333,333,"Unambiguous","Consistent",333
"558",12,37,"disamb","fp",74,"disamb fp",6,0,303,303,"Unambiguous","Consistent",303
"560",12,32,"disamb","fp",74,"disamb fp",5,0,216,216,"Ambiguous","Consistent",216
"562",12,42,"disamb","fp",74,"disamb fp",7,0,505,505,"Ambiguous","Inconsistent",505
"564",12,47,"disamb","fp",74,"disamb fp",8,0,226,226,"Unambiguous","Inconsistent",226
"566",12,48,"disamb","fp",74,"disamb fp",5,1,0,NA,"Ambiguous","Consistent",NA
"568",12,39,"disamb","fp",74,"disamb fp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"570",12,26,"disamb","fp",74,"disamb fp",7,0,217,217,"Ambiguous","Inconsistent",217
"572",12,40,"disamb","fp",74,"disamb fp",5,0,199,199,"Ambiguous","Consistent",199
